paper_id,sample_id,canonical,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,source_pool,latitude,longitude
1-s2.0-S0025326X25004254,1-s2.0-S0025326X25004254_Ring,1-s2.0-S0025326X25004254_1-s2.0-S0025326X25004254_Ring,Nap_ngg,2.0,Unknown,table_p2_ri1_ci1,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Nap_ngg,2.3,Unknown,table_p3_ri2_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Acy_ngg,79.7,Unknown,table_p3_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Acy_ngg,2.0,Unknown,table_p3_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Ace_ngg,91.5,Unknown,table_p3_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Ace_ngg,2.3,Unknown,table_p3_ri4_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Flu_ngg,55.9,Unknown,table_p3_ri5_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Flu_ngg,2.8,Unknown,table_p3_ri5_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Phe_ngg,55.9,Unknown,table_p3_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Phe_ngg,2.1,Unknown,table_p3_ri6_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Ant_ngg,54.2,Unknown,table_p3_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Ant_ngg,3.4,Unknown,table_p3_ri7_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Flt_ngg,74.6,Unknown,table_p3_ri8_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Flt_ngg,2.7,Unknown,table_p3_ri8_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Pyr_ngg,91.5,Unknown,table_p3_ri9_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Pyr_ngg,2.6,Unknown,table_p3_ri9_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Ant_ngg,47.5,Unknown,table_p3_ri10_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Ant_ngg,0.6,Unknown,table_p3_ri10_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Chr_ngg,49.2,Unknown,table_p3_ri11_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Chr_ngg,0.3,Unknown,table_p3_ri11_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Flt_ngg,57.6,Unknown,table_p3_ri12_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Flt_ngg,0.5,Unknown,table_p3_ri12_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Pyr_ngg,54.2,Unknown,table_p3_ri14_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Pyr_ngg,0.5,Unknown,table_p3_ri14_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Ant_ngg,10.2,Unknown,table_p3_ri15_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Ant_ngg,0.2,Unknown,table_p3_ri15_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Pyr_ngg,32.2,Unknown,table_p3_ri16_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Cd_mgkg,32.2,Unknown,table_p3_ri16_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Pyr_ngg,0.1,Unknown,table_p3_ri16_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Cd_mgkg,0.1,Unknown,table_p3_ri16_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Sum_PAH_ngg,100.0,Unknown,table_p3_ri18_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Sum_PAH_ngg,1.3,Unknown,table_p3_ri18_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_XDAs,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_XDAs,Sum_PAH_ngg,100.0,Unknown,table_p3_ri19_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0045653522020495,1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,1-s2.0-S0045653522020495_1-s2.0-S0045653522020495_$\mathtt_{_Y_L_A_s_}$,Sum_PAH_ngg,15.7,Unknown,table_p3_ri19_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Nap_ngg,2.0,Unknown,table_p4_ri1_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Nap_ngg,128.2,Unknown,table_p4_ri1_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Nap_ngg,217.9,Unknown,table_p4_ri1_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Nap_ngg,80.5,Unknown,table_p4_ri1_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Acy_ngg,3.0,Unknown,table_p4_ri2_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Acy_ngg,152.2,Unknown,table_p4_ri2_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Acy_ngg,265.28,Unknown,table_p4_ri2_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Acy_ngg,92.93,Unknown,table_p4_ri2_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Ace_ngg,3.0,Unknown,table_p4_ri3_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Ace_ngg,154.2,Unknown,table_p4_ri3_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Ace_ngg,277.5,Unknown,table_p4_ri3_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Ace_ngg,95.0,Unknown,table_p4_ri3_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Flu_ngg,3.0,Unknown,table_p4_ri4_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Flu_ngg,166.0,Unknown,table_p4_ri4_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Flu_ngg,293.6,Unknown,table_p4_ri4_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Flu_ngg,114.77,Unknown,table_p4_ri4_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Phe_ngg,3.0,Unknown,table_p4_ri5_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Phe_ngg,178.2,Unknown,table_p4_ri5_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Phe_ngg,340.0,Unknown,table_p4_ri5_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Phe_ngg,97.101,Unknown,table_p4_ri5_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Flt_ngg,4.0,Unknown,table_p4_ri7_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Flt_ngg,202.25,Unknown,table_p4_ri7_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Flt_ngg,284.0,Unknown,table_p4_ri7_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Flt_ngg,111.0,Unknown,table_p4_ri7_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Pyr_ngg,4.0,Unknown,table_p4_ri8_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Pyr_ngg,202.25,Unknown,table_p4_ri8_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Pyr_ngg,393.5,Unknown,table_p4_ri8_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Pyr_ngg,150.0,Unknown,table_p4_ri8_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Ant_ngg,4.0,Unknown,table_p4_ri9_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Ant_ngg,228.3,Unknown,table_p4_ri9_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Ant_ngg,435.0,Unknown,table_p4_ri9_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Ant_ngg,160.5,Unknown,table_p4_ri9_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Chr_ngg,4.0,Unknown,table_p4_ri10_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Chr_ngg,228.29,Unknown,table_p4_ri10_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Chr_ngg,448.0,Unknown,table_p4_ri10_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Chr_ngg,258.2,Unknown,table_p4_ri10_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Flt_ngg,5.0,Unknown,table_p4_ri11_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Flt_ngg,252.3,Unknown,table_p4_ri11_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Flt_ngg,481.0,Unknown,table_p4_ri11_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Flt_ngg,168.0,Unknown,table_p4_ri11_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Flt_ngg,5.0,Unknown,table_p4_ri12_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Flt_ngg,252.3,Unknown,table_p4_ri12_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Flt_ngg,480.0,Unknown,table_p4_ri12_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Flt_ngg,217.0,Unknown,table_p4_ri12_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Pyr_ngg,5.0,Unknown,table_p4_ri13_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Pyr_ngg,252.3,Unknown,table_p4_ri13_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Pyr_ngg,475.0,Unknown,table_p4_ri13_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Pyr_ngg,179.0,Unknown,table_p4_ri13_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Pyr_ngg,66.0,Unknown,table_p4_ri15_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Rings,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Rings,Cd_mgkg,66.0,Unknown,table_p4_ri15_ci3,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Pyr_ngg,276.3,Unknown,table_p4_ri15_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Molecular_weight,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Molecular_weight,Cd_mgkg,276.3,Unknown,table_p4_ri15_ci4,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Pyr_ngg,497.1,Unknown,table_p4_ri15_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Boiling_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Boiling_point,Cd_mgkg,497.1,Unknown,table_p4_ri15_ci5,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Pyr_ngg,162.163,Unknown,table_p4_ri15_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969721051329,1-s2.0-S0048969721051329_Fusion_point,1-s2.0-S0048969721051329_1-s2.0-S0048969721051329_Fusion_point,Cd_mgkg,162.163,Unknown,table_p4_ri15_ci6,water,industrial,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_Control,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_Control,Zn_mgkg,0.00276,Unknown,table_p6_ri2_ci2,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_10%,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_10%,Zn_mgkg,0.00297,Unknown,table_p6_ri2_ci3,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_25%,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_25%,Zn_mgkg,0.00521,Unknown,table_p6_ri2_ci4,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_50%,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_50%,Zn_mgkg,0.0035,Unknown,table_p6_ri2_ci5,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_Fresh_unincubated_sediments,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_Fresh_unincubated_sediments,Zn_mgkg,0.00469,Unknown,table_p6_ri2_ci8,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_Control,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_Control,Cu_mgkg,0.0101,Unknown,table_p6_ri3_ci2,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_10%,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_10%,Cu_mgkg,0.00937,Unknown,table_p6_ri3_ci3,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_25%,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_25%,Cu_mgkg,0.0101,Unknown,table_p6_ri3_ci4,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
1-s2.0-S0048969722026572,1-s2.0-S0048969722026572_50%,1-s2.0-S0048969722026572_1-s2.0-S0048969722026572_50%,Cu_mgkg,0.00941,Unknown,table_p6_ri3_ci5,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
