source_id,paper_id,doi,title,year,province,city_or_region,site_name,land_use,sample_id,sampling_depth_cm,latitude,longitude,pollution_type,pollutant_family,pollutant_name_original,pollutant_name_std,value_original,unit_original,value_std,unit_std,conversion_note,censoring_flag,detection_limit,evidence_level,evidence_location,extraction_note,qa_flag
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b4 (At six locations (b2, b5, b7, )",other,P02892_tr5_b4,,,,OP,PAHs,Benzo(a)pyrene,BaP_ngg,Σ1monomers=0.03,ng/g,0.03,ng/g,0.03 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row13 col5,聚合 1 单体求和→0.03 hdr='Benzo(a)pyrene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b5 (At six locations (b2, b5, b7, )",other,P02892_tr6_b5,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ14monomers=5.65,ng/g,5.65,ng/g,0.51 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row1 col6,聚合 14 单体求和→5.65 hdr='Naphthalene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b5 (At six locations (b2, b5, b7, )",other,P02892_tr6_b5,,,,OP,PAHs,Benzo(a)pyrene,BaP_ngg,Σ1monomers=0.01,ng/g,0.01,ng/g,0.01 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row13 col6,聚合 1 单体求和→0.01 hdr='Benzo(a)pyrene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b6 (At six locations (b2, b5, b7, )",other,P02892_tr7_b6,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ14monomers=15.42,ng/g,15.42,ng/g,0.83 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row1 col7,聚合 14 单体求和→15.42 hdr='Naphthalene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b6 (At six locations (b2, b5, b7, )",other,P02892_tr7_b6,,,,OP,PAHs,Benzo(a)pyrene,BaP_ngg,Σ1monomers=0.65,ng/g,0.65,ng/g,0.65 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row13 col7,聚合 1 单体求和→0.65 hdr='Benzo(a)pyrene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b7 (At six locations (b2, b5, b7, )",other,P02892_tr8_b7,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ14monomers=7.82,ng/g,7.819999999999999,ng/g,0.43 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row1 col8,聚合 14 单体求和→7.82 hdr='Naphthalene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b7 (At six locations (b2, b5, b7, )",other,P02892_tr8_b7,,,,OP,PAHs,Benzo(a)pyrene,BaP_ngg,Σ1monomers=0.03,ng/g,0.03,ng/g,0.03 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row13 col8,聚合 1 单体求和→0.03 hdr='Benzo(a)pyrene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b8 (At six locations (b2, b5, b7, )",other,P02892_tr9_b8,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ14monomers=15.51,ng/g,15.51,ng/g,0.48 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row1 col9,聚合 14 单体求和→15.51 hdr='Naphthalene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b8 (At six locations (b2, b5, b7, )",other,P02892_tr9_b8,,,,OP,PAHs,Benzo(a)pyrene,BaP_ngg,Σ1monomers=0.09,ng/g,0.09,ng/g,0.09 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row13 col9,聚合 1 单体求和→0.09 hdr='Benzo(a)pyrene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b9 (At six locations (b2, b5, b7, )",other,P02892_tr10_b9,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ14monomers=6.15,ng/g,6.15,ng/g,0.44 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row1 col10,聚合 14 单体求和→6.15 hdr='Naphthalene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b9 (At six locations (b2, b5, b7, )",other,P02892_tr10_b9,,,,OP,PAHs,Benzo(a)pyrene,BaP_ngg,Σ1monomers=0.01,ng/g,0.01,ng/g,0.01 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row13 col10,聚合 1 单体求和→0.01 hdr='Benzo(a)pyrene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b10 (At six locations (b2, b5, b7, )",other,P02892_tr11_b10,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ14monomers=63.1,ng/g,63.1,ng/g,1.29 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row1 col11,聚合 14 单体求和→63.1 hdr='Naphthalene'  mid,monomer_aggregated
10.1155/2013/417435,P02892,10.1155/2013/417435,Concentration Levels and Ecological Risks of Persistent Organic Pollutants in the Surface Sediments of Tianjin Coastal A,2013,,,"b10 (At six locations (b2, b5, b7, )",other,P02892_tr11_b10,,,,OP,PAHs,Benzo(a)pyrene,BaP_ngg,Σ1monomers=0.19,ng/g,0.19,ng/g,0.19 ng/g (已是 ng/g),measured,,A_sample_table,2013_Lu X et al_ScientificWorldJournal_10.1155-2013-417435/parsed/paper.md tbl#2 row13 col11,聚合 1 单体求和→0.19 hdr='Benzo(a)pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Aromatic ring (AHs accounted for about 0.50% ),other,P02143_tr2_Aromaticring,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=39,ng/g,39.0,ng/g,2.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col2,聚合 11 单体求和→39 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Aromatic ring (AHs accounted for about 0.50% ),other,P02143_tr2_Aromaticring,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=5,ng/g,5.0,ng/g,5.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col2,聚合 1 单体求和→5 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Min (AHs accounted for about 0.50% ),other,P02143_tr3_Min,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=602.5,ng/g,602.49,ng/g,3.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col3,聚合 11 单体求和→602.5 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Min (AHs accounted for about 0.50% ),other,P02143_tr3_Min,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=17.44,ng/g,17.44,ng/g,17.44 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col3,聚合 1 单体求和→17.44 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Max (AHs accounted for about 0.50% ),other,P02143_tr4_Max,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=1.708e+04,ng/g,17082.0,ng/g,230.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col4,聚合 11 单体求和→1.708e+04 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Max (AHs accounted for about 0.50% ),other,P02143_tr4_Max,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=908.2,ng/g,908.2,ng/g,908.2 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col4,聚合 1 单体求和→908.2 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Mean (AHs accounted for about 0.50% ),other,P02143_tr5_Mean,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=4449,ng/g,4448.99,ng/g,33.73 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col5,聚合 11 单体求和→4449 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Mean (AHs accounted for about 0.50% ),other,P02143_tr5_Mean,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=330.5,ng/g,330.5,ng/g,330.5 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col5,聚合 1 单体求和→330.5 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Median (AHs accounted for about 0.50% ),other,P02143_tr6_Median,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=2849,ng/g,2849.16,ng/g,24.58 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col6,聚合 11 单体求和→2849 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Median (AHs accounted for about 0.50% ),other,P02143_tr6_Median,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=244.7,ng/g,244.7,ng/g,244.7 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col6,聚合 1 单体求和→244.7 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,SD (AHs accounted for about 0.50% ),other,P02143_tr7_SD,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=4091,ng/g,4091.29,ng/g,35.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col7,聚合 11 单体求和→4091 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,SD (AHs accounted for about 0.50% ),other,P02143_tr7_SD,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=241.5,ng/g,241.5,ng/g,241.5 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col7,聚合 1 单体求和→241.5 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Cv (%) (AHs accounted for about 0.50% ),other,P02143_tr8_Cv,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=1085,ng/g,1084.92,ng/g,103.8 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col8,聚合 11 单体求和→1085 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Cv (%) (AHs accounted for about 0.50% ),other,P02143_tr8_Cv,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=73.08,ng/g,73.08,ng/g,73.08 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col8,聚合 1 单体求和→73.08 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Composition (%) (AHs accounted for about 0.50% ),other,P02143_tr9_Composition,,,,OP,PAHs,Naphthalene,Sum_PAH_ngg,Σ11monomers=65.64,ng/g,65.64,ng/g,0.5 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row2 col9,聚合 11 单体求和→65.64 hdr='Naphthalene'  mid,monomer_aggregated
10.1038/s41598-020-XXXXX,P02143,10.1038/s41598-020-XXXXX,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of C",2022,,,Composition (%) (AHs accounted for about 0.50% ),other,P02143_tr9_Composition,,,,OP,PAHs,*Benzo(a) pyrene,BaP_ngg,Σ1monomers=4.88,ng/g,4.88,ng/g,4.88 ng/g (已是 ng/g),measured,,A_sample_table,2022_Wang ZCY et al_EnvironPollut_10.1038-s41598-020-XXXXX/parsed/paper.md tbl#0 row14 col9,聚合 1 单体求和→4.88 hdr='*Benzo(a) pyrene'  mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,环数 (Table3-3 Content of PAHs in so),other,P11183_tr1_环数,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=17,ug/kg,17.0,ng/g,"4.0 ug/kg → ng/g (同量级, 写法归一)",measured,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row16 col1,聚合 4 单体求和→17 hdr='BaA'  mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,环数 (Table3-3 Content of PAHs in so),other,P11183_tr1_环数,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=5,ug/kg,5.0,ng/g,"5.0 ug/kg → ng/g (同量级, 写法归一)",measured,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row21 col1,聚合 1 单体求和→5 hdr='BaP'  mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,（1号） 范围（μg/kg） (Table3-3 Content of PAHs in so),other,P11183_tr2_1号范围gkg,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=2159,ug/kg,2158.69,ng/g,"472.10499999999996 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row16 col2,聚合 4 单体求和→2159 hdr='BaA' 范围 1.30~942.91 取均值 mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,（1号） 范围（μg/kg） (Table3-3 Content of PAHs in so),other,P11183_tr2_1号范围gkg,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=471.2,ug/kg,471.245,ng/g,"471.245 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row21 col2,聚合 1 单体求和→471.2 hdr='BaP' 范围 1.80~940.69 取均值 mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,范围（ug/kg） (Table3-3 Content of PAHs in so),other,P11183_tr3_范围ugkg,,,,OP,PAHs,BbF,Sum_PAH_ngg,Σ3monomers=53.61,ug/kg,53.61,ng/g,"36.115 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row18 col3,聚合 3 单体求和→53.61 hdr='BbF' 范围 0.68~71.55 取均值 mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,范围（ug/kg） (Table3-3 Content of PAHs in so),other,P11183_tr4_范围ugkg,,,,OP,PAHs,BbF,Sum_PAH_ngg,Σ3monomers=47.54,ug/kg,47.54,ng/g,"29.355 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row18 col4,聚合 3 单体求和→47.54 hdr='BbF' 范围 0.59~58.12 取均值 mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,范围（ug/kg） (Table3-3 Content of PAHs in so),other,P11183_tr4_范围ugkg,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=14.93,ug/kg,14.925,ng/g,"14.924999999999999 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row21 col4,聚合 1 单体求和→14.93 hdr='BaP' 范围 0.20~29.65 取均值 mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,（旱田） 范围（ug/kg） (Table3-3 Content of PAHs in so),other,P11183_tr5_旱田范围ugkg,,,,OP,PAHs,BbF,Sum_PAH_ngg,Σ3monomers=715.4,ug/kg,715.38,ng/g,"399.23499999999996 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row18 col5,聚合 3 单体求和→715.4 hdr='BbF' 范围 0.68~797.79 取均值 mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,（旱田） 范围（ug/kg） (Table3-3 Content of PAHs in so),other,P11183_tr5_旱田范围ugkg,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=266.2,ug/kg,266.235,ng/g,"266.235 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row21 col5,聚合 1 单体求和→266.2 hdr='BaP' 范围 0.20~532.27 取均值 mid,monomer_aggregated
P11183,P11183,,"Migration, Source and Ecological Health Risk Assessment of Polycyclic Aromatic Hydrocarbons in Groundwater and Soil Prof",2022,,,范围（μg/kg） (Table3-3 Content of PAHs in so),other,P11183_tr6_范围gkg,,,,OP,PAHs,BbF,Sum_PAH_ngg,Σ1monomers=18.56,ug/kg,18.56,ng/g,"18.560000000000002 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,2020_向鑫鑫_Unknown_null/parsed/paper.md tbl#7 row18 col6,聚合 1 单体求和→18.56 hdr='BbF' 范围 0.27~36.85 取均值 mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,Range (the average value of 0.57. Fur),agricultural,P11045_tr3_Range,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=1280,ng/g,1279.95,ng/g,57.85 ng/g (已是 ng/g),range_avg,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row10 col3,聚合 4 单体求和→1280 hdr='BaA' 范围 1.3-114.4 取均值 mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,Mean (the average value of 0.57. Fur),agricultural,P11045_tr4_Mean,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ6monomers=748.3,ng/g,748.3,ng/g,23.6 ng/g (已是 ng/g),measured,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row10 col4,聚合 6 单体求和→748.3 hdr='BaA'  mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,Mean (the average value of 0.57. Fur),agricultural,P11045_tr4_Mean,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=20.4,ng/g,20.4,ng/g,20.4 ng/g (已是 ng/g),measured,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row14 col4,聚合 1 单体求和→20.4 hdr='BaP'  mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,Median (the average value of 0.57. Fur),agricultural,P11045_tr5_Median,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=583,ng/g,583.0,ng/g,18.0 ng/g (已是 ng/g),measured,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row10 col5,聚合 5 单体求和→583 hdr='BaA'  mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,Median (the average value of 0.57. Fur),agricultural,P11045_tr5_Median,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=15.9,ng/g,15.9,ng/g,15.9 ng/g (已是 ng/g),measured,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row14 col5,聚合 1 单体求和→15.9 hdr='BaP'  mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,SD (the average value of 0.57. Fur),agricultural,P11045_tr6_SD,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ6monomers=514.6,ng/g,514.6,ng/g,19.5 ng/g (已是 ng/g),measured,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row10 col6,聚合 6 单体求和→514.6 hdr='BaA'  mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,SD (the average value of 0.57. Fur),agricultural,P11045_tr6_SD,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=15.6,ng/g,15.6,ng/g,15.6 ng/g (已是 ng/g),measured,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row14 col6,聚合 1 单体求和→15.6 hdr='BaP'  mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,Range (the average value of 0.57. Fur),agricultural,P11045_tr7_Range,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=900.2,ng/g,900.25,ng/g,53.2 ng/g (已是 ng/g),range_avg,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row10 col7,聚合 4 单体求和→900.2 hdr='BaA' 范围 1.2-105.2 取均值 mid,monomer_aggregated
P11045,P11045,,Reduction in the exposure risk of farmer from e-waste recycling site following environmental policy adjustment: A region,2019,,,Range (the average value of 0.57. Fur),agricultural,P11045_tr7_Range,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=77.1,ng/g,77.1,ng/g,77.1 ng/g (已是 ng/g),range_avg,,A_sample_table,2019_He M et al_EnvironInt_null/parsed/paper.md tbl#0 row14 col7,聚合 1 单体求和→77.1 hdr='BaP' 范围 12.1-142.1 取均值 mid,monomer_aggregated
