source_file,source_version,source_row_id,track_raw,track_normalized,factor_name_raw,level1_category,scenario,land_use_target,threshold_text,unit,standard_source,standard_level,risk_level,notes,factor_name_norm
20251015_V1.6合并版,V1.6,878,风险值,both,四氯化碳,,第一类用地,生产,0.9mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,四氯化碳
20251015_V1.6合并版,V1.6,879,风险值,both,多氯联苯(总量),,第一类用地,生产,0.14mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多氯联苯(总量)
20251015_V1.6合并版,V1.6,880,管制值,both,多氯联苯(总量),,第一类用地,生产,1.4mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多氯联苯(总量)
20251015_V1.6合并版,V1.6,881,风险值,both,多氯联苯(总量),,第二类用地,生产,0.38mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多氯联苯(总量)
20251015_V1.6合并版,V1.6,882,管制值,both,多氯联苯(总量),,第二类用地,生产,3.8mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多氯联苯(总量)
20251015_V1.6合并版,V1.6,883,管制值,both,多溴联苯(总量),,第二类用地,生产,0.6mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多溴联苯(总量)
20251015_V1.6合并版,V1.6,884,风险值,both,多溴联苯(总量),,第一类用地,生产,0.02mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多溴联苯(总量)
20251015_V1.6合并版,V1.6,885,风险值,both,多溴联苯(总量),,第二类用地,生产,0.06mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多溴联苯(总量)
20251015_V1.6合并版,V1.6,886,管制值,both,多溴联苯(总量),,第一类用地,生产,0.2mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,多溴联苯(总量)
20251015_V1.6合并版,V1.6,887,风险值,both,氯丹,,第一类用地,生产,2mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯丹
20251015_V1.6合并版,V1.6,888,管制值,both,氯丹,,第二类用地,生产,62mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯丹
20251015_V1.6合并版,V1.6,889,风险值,both,氯丹,,第二类用地,生产,6.2mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯丹
20251015_V1.6合并版,V1.6,890,管制值,both,氯丹,,第一类用地,生产,20mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯丹
20251015_V1.6合并版,V1.6,891,风险值,both,氯乙烯,,第二类用地,生产,0.43mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯乙烯
20251015_V1.6合并版,V1.6,892,管制值,both,氯乙烯,,第二类用地,生产,4.3mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯乙烯
20251015_V1.6合并版,V1.6,893,管制值,both,氯乙烯,,第一类用地,生产,1.2mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯乙烯
20251015_V1.6合并版,V1.6,894,风险值,both,氯乙烯,,第一类用地,生产,0.12mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯乙烯
20251015_V1.6合并版,V1.6,895,管制值,both,氯仿,,第二类用地,生产,10mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯仿
20251015_V1.6合并版,V1.6,896,风险值,both,氯仿,,第二类用地,生产,0.9mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯仿
20251015_V1.6合并版,V1.6,897,管制值,both,氯仿,,第一类用地,生产,5mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯仿
20251015_V1.6合并版,V1.6,898,风险值,both,氯仿,,第一类用地,生产,0.3mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯仿
20251015_V1.6合并版,V1.6,899,管制值,both,氯甲烷,,第二类用地,生产,120mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯甲烷
20251015_V1.6合并版,V1.6,900,风险值,both,氯甲烷,,第二类用地,生产,37mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯甲烷
20251015_V1.6合并版,V1.6,901,管制值,both,氯甲烷,,第一类用地,生产,21mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯甲烷
20251015_V1.6合并版,V1.6,902,风险值,both,氯甲烷,,第一类用地,生产,12mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯甲烷
20251015_V1.6合并版,V1.6,903,管制值,both,氯苯,,第二类用地,生产,1000mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯苯
20251015_V1.6合并版,V1.6,904,管制值,both,氯苯,,第一类用地,生产,200mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯苯
20251015_V1.6合并版,V1.6,905,风险值,both,氯苯,,第二类用地,生产,270mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯苯
20251015_V1.6合并版,V1.6,906,风险值,both,氯苯,,第一类用地,生产,68mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,氯苯
20251015_V1.6合并版,V1.6,907,风险值,both,溴仿,,第一类用地,生产,32mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,溴仿
20251015_V1.6合并版,V1.6,908,管制值,both,溴仿,,第一类用地,生产,320mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,溴仿
20251015_V1.6合并版,V1.6,909,风险值,both,溴仿,,第二类用地,生产,103mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,溴仿
20251015_V1.6合并版,V1.6,910,管制值,both,溴仿,,第二类用地,生产,1030mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,溴仿
20251015_V1.6合并版,V1.6,911,风险值,both,甲苯,,第一类用地,生产,1200mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,甲苯
20251015_V1.6合并版,V1.6,912,管制值,both,甲苯,,第一类用地,生产,1200mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,甲苯
20251015_V1.6合并版,V1.6,913,风险值,both,甲苯,,第二类用地,生产,1200mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,甲苯
20251015_V1.6合并版,V1.6,914,管制值,both,甲苯,,第二类用地,生产,1200mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,甲苯
20251015_V1.6合并版,V1.6,915,风险值,both,石油烃(C10-C40),,第一类用地,生产,826mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,TPH_ngg
20251015_V1.6合并版,V1.6,916,管制值,both,石油烃(C10-C40),,第一类用地,生产,5000mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,TPH_ngg
20251015_V1.6合并版,V1.6,917,风险值,both,石油烃(C10-C40),,第二类用地,生产,4500mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,TPH_ngg
20251015_V1.6合并版,V1.6,918,管制值,both,石油烃(C10-C40),,第二类用地,生产,9000mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,TPH_ngg
20251015_V1.6合并版,V1.6,919,管制值,both,硝基苯,,第二类用地,生产,760mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,硝基苯
20251015_V1.6合并版,V1.6,920,管制值,both,硝基苯,,第一类用地,生产,190mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,硝基苯
20251015_V1.6合并版,V1.6,921,风险值,both,硝基苯,,第一类用地,生产,34mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,硝基苯
20251015_V1.6合并版,V1.6,922,风险值,both,硝基苯,,第二类用地,生产,76mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,硝基苯
20251015_V1.6合并版,V1.6,923,风险值,both,苯,,第一类用地,生产,1mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯
20251015_V1.6合并版,V1.6,924,管制值,both,苯,,第一类用地,生产,10mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯
20251015_V1.6合并版,V1.6,925,风险值,both,苯,,第二类用地,生产,4mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯
20251015_V1.6合并版,V1.6,926,管制值,both,苯,,第二类用地,生产,40mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯
20251015_V1.6合并版,V1.6,927,管制值,both,苯乙烯,,第二类用地,生产,1290mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯乙烯
20251015_V1.6合并版,V1.6,928,管制值,both,苯乙烯,,第一类用地,生产,1290mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯乙烯
20251015_V1.6合并版,V1.6,929,风险值,both,苯乙烯,,第一类用地,生产,1290mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯乙烯
20251015_V1.6合并版,V1.6,930,风险值,both,苯乙烯,,第二类用地,生产,1290mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯乙烯
20251015_V1.6合并版,V1.6,931,风险值,both,苯并[a]芘,,第一类用地,生产,0.55mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,BaP_ngg
20251015_V1.6合并版,V1.6,932,管制值,both,苯并[a]芘,,第一类用地,生产,5.5mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,BaP_ngg
20251015_V1.6合并版,V1.6,933,风险值,both,苯并[a]芘,,第二类用地,生产,1.5mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,BaP_ngg
20251015_V1.6合并版,V1.6,934,管制值,both,苯并[a]芘,,第二类用地,生产,15mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,BaP_ngg
20251015_V1.6合并版,V1.6,935,/,both,苯并[a]芘,,全区通用,生产,0.55mg/kg,mg/kg,土壤环境质量农用土壤污染风险管控标准GB15618-2018,国家标准,中高风险,农产品安全关键指标,BaP_ngg
20251015_V1.6合并版,V1.6,936,管制值,both,苯并[a]蒽,,第二类用地,生产,151mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[a]蒽
20251015_V1.6合并版,V1.6,937,风险值,both,苯并[a]蒽,,第一类用地,生产,5.5mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[a]蒽
20251015_V1.6合并版,V1.6,938,管制值,both,苯并[a]蒽,,第一类用地,生产,55mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[a]蒽
20251015_V1.6合并版,V1.6,939,风险值,both,苯并[a]蒽,,第二类用地,生产,15mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[a]蒽
20251015_V1.6合并版,V1.6,940,风险值,both,苯并[b]荧蒽,,第一类用地,生产,5.5mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[b]荧蒽
20251015_V1.6合并版,V1.6,941,管制值,both,苯并[b]荧蒽,,第一类用地,生产,55mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[b]荧蒽
20251015_V1.6合并版,V1.6,942,风险值,both,苯并[b]荧蒽,,第二类用地,生产,15mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[b]荧蒽
20251015_V1.6合并版,V1.6,943,管制值,both,苯并[b]荧蒽,,第二类用地,生产,151mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[b]荧蒽
20251015_V1.6合并版,V1.6,944,风险值,both,苯并[k]荧蒽,,第一类用地,生产,55mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[k]荧蒽
20251015_V1.6合并版,V1.6,945,管制值,both,苯并[k]荧蒽,,第一类用地,生产,550mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[k]荧蒽
20251015_V1.6合并版,V1.6,946,风险值,both,苯并[k]荧蒽,,第二类用地,生产,151mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[k]荧蒽
20251015_V1.6合并版,V1.6,947,管制值,both,苯并[k]荧蒽,,第二类用地,生产,1500mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯并[k]荧蒽
20251015_V1.6合并版,V1.6,948,风险值,both,苯胺,,第一类用地,生产,92mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯胺
20251015_V1.6合并版,V1.6,949,管制值,both,苯胺,,第一类用地,生产,211mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯胺
20251015_V1.6合并版,V1.6,950,风险值,both,苯胺,,第二类用地,生产,260mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯胺
20251015_V1.6合并版,V1.6,951,管制值,both,苯胺,,第二类用地,生产,663mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,苯胺
20251015_V1.6合并版,V1.6,952,管制值,both,茚并[123-cd]芘,,第二类用地,生产,151mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,茚并[123-cd]芘
20251015_V1.6合并版,V1.6,953,管制值,both,茚并[123-cd]芘,,第一类用地,生产,55mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,茚并[123-cd]芘
20251015_V1.6合并版,V1.6,954,风险值,both,茚并[123-cd]芘,,第一类用地,生产,5.5mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,茚并[123-cd]芘
20251015_V1.6合并版,V1.6,955,风险值,both,茚并[123-cd]芘,,第二类用地,生产,15mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,茚并[123-cd]芘
20251015_V1.6合并版,V1.6,956,风险值,both,萘,,第一类用地,生产,25mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,萘
20251015_V1.6合并版,V1.6,957,管制值,both,萘,,第一类用地,生产,255mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,萘
20251015_V1.6合并版,V1.6,958,风险值,both,萘,,第二类用地,生产,70mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,萘
20251015_V1.6合并版,V1.6,959,管制值,both,萘,,第二类用地,生产,700mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中风险,农产品安全关键指标,萘
20251015_V1.6合并版,V1.6,960,风险值,both,邻-二甲苯,,第一类用地,生产,222mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻-二甲苯
20251015_V1.6合并版,V1.6,961,管制值,both,邻-二甲苯,,第一类用地,生产,640mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻-二甲苯
20251015_V1.6合并版,V1.6,962,风险值,both,邻-二甲苯,,第二类用地,生产,640mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻-二甲苯
20251015_V1.6合并版,V1.6,963,管制值,both,邻-二甲苯,,第二类用地,生产,640mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻-二甲苯
20251015_V1.6合并版,V1.6,964,管制值,both,邻苯二甲酸丁基苄酯,,第二类用地,生产,9000mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸丁基苄酯
20251015_V1.6合并版,V1.6,965,风险值,both,邻苯二甲酸丁基苄酯,,第一类用地,生产,312mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸丁基苄酯
20251015_V1.6合并版,V1.6,966,风险值,both,邻苯二甲酸丁基苄酯,,第二类用地,生产,900mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸丁基苄酯
20251015_V1.6合并版,V1.6,967,管制值,both,邻苯二甲酸丁基苄酯,,第一类用地,生产,3120mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸丁基苄酯
20251015_V1.6合并版,V1.6,968,风险值,both,邻苯二甲酸二(2-乙基己基)酯,,第一类用地,生产,42mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二(2-乙基己基)酯
20251015_V1.6合并版,V1.6,969,管制值,both,邻苯二甲酸二(2-乙基己基)酯,,第一类用地,生产,420mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二(2-乙基己基)酯
20251015_V1.6合并版,V1.6,970,风险值,both,邻苯二甲酸二(2-乙基己基)酯,,第二类用地,生产,121mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二(2-乙基己基)酯
20251015_V1.6合并版,V1.6,971,管制值,both,邻苯二甲酸二(2-乙基己基)酯,,第二类用地,生产,1210mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二(2-乙基己基)酯
20251015_V1.6合并版,V1.6,972,管制值,both,邻苯二甲酸二正辛酯,,第二类用地,生产,5700mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二正辛酯
20251015_V1.6合并版,V1.6,973,风险值,both,邻苯二甲酸二正辛酯,,第二类用地,生产,2812mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二正辛酯
20251015_V1.6合并版,V1.6,974,管制值,both,邻苯二甲酸二正辛酯,,第一类用地,生产,800mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二正辛酯
20251015_V1.6合并版,V1.6,975,风险值,both,邻苯二甲酸二正辛酯,,第一类用地,生产,390mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,邻苯二甲酸二正辛酯
20251015_V1.6合并版,V1.6,976,风险值,both,间-二甲苯+对-二甲苯,,第一类用地,生产,163mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,间-二甲苯+对-二甲苯
20251015_V1.6合并版,V1.6,977,管制值,both,间-二甲苯+对-二甲苯,,第一类用地,生产,500mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,间-二甲苯+对-二甲苯
20251015_V1.6合并版,V1.6,978,风险值,both,间-二甲苯+对-二甲苯,,第二类用地,生产,570mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,间-二甲苯+对-二甲苯
20251015_V1.6合并版,V1.6,979,管制值,both,间-二甲苯+对-二甲苯,,第二类用地,生产,570mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,间-二甲苯+对-二甲苯
20251015_V1.6合并版,V1.6,980,风险值,both,顺-12-二氯乙烯,,第一类用地,生产,66mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,顺-12-二氯乙烯
20251015_V1.6合并版,V1.6,981,管制值,both,顺-12-二氯乙烯,,第一类用地,生产,200mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,顺-12-二氯乙烯
20251015_V1.6合并版,V1.6,982,风险值,both,顺-12-二氯乙烯,,第二类用地,生产,596mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,顺-12-二氯乙烯
20251015_V1.6合并版,V1.6,983,管制值,both,顺-12-二氯乙烯,,第二类用地,生产,2000mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,农产品安全关键指标,顺-12-二氯乙烯
20251015_V1.6合并版,V1.6,984,风险值,both,pp'-滴滴伊,,第二类用地,生产,7mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴伊
20251015_V1.6合并版,V1.6,985,管制值,both,pp'-滴滴伊,,第一类用地,生产,20mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴伊
20251015_V1.6合并版,V1.6,986,风险值,both,pp'-滴滴伊,,第一类用地,生产,2mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴伊
20251015_V1.6合并版,V1.6,987,管制值,both,pp'-滴滴伊,,第二类用地,生产,70mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴伊
20251015_V1.6合并版,V1.6,988,管制值,both,pp'-滴滴滴,,第二类用地,生产,71mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴滴
20251015_V1.6合并版,V1.6,989,风险值,both,pp'-滴滴滴,,第二类用地,生产,7.1mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴滴
20251015_V1.6合并版,V1.6,990,管制值,both,pp'-滴滴滴,,第一类用地,生产,25mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴滴
20251015_V1.6合并版,V1.6,991,风险值,both,pp'-滴滴滴,,第一类用地,生产,2.5mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,pp'-滴滴滴
20251015_V1.6合并版,V1.6,992,管制值,both,α-六六六,,第二类用地,生产,3mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
20251015_V1.6合并版,V1.6,993,管制值,both,α-六六六,,第一类用地,生产,0.9mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
20251015_V1.6合并版,V1.6,994,风险值,both,α-六六六,,第一类用地,生产,0.09mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
20251015_V1.6合并版,V1.6,995,风险值,both,α-六六六,,第二类用地,生产,0.3mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
20251015_V1.6合并版,V1.6,996,风险值,both,β-六六六,,第二类用地,生产,0.92mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
20251015_V1.6合并版,V1.6,997,管制值,both,β-六六六,,第二类用地,生产,9.2mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
20251015_V1.6合并版,V1.6,998,管制值,both,β-六六六,,第一类用地,生产,3.2mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
20251015_V1.6合并版,V1.6,999,风险值,both,β-六六六,,第一类用地,生产,0.32mg/kg,mg/kg,质量建设用地土壤污染风险管控标准GB36600-2018,国家标准,中高风险,重点监测因子；农产品安全关键指标,SumHCHs_ngg
