paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Phe_ngg,34.0,Unknown,table_p5_ri27_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Phe_ngg,152.0,Unknown,table_p5_ri28_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Phe_ngg,215.0,Unknown,table_p5_ri28_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Phe_ngg,322.0,Unknown,table_p5_ri28_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Ant_ngg,45.0,Unknown,table_p5_ri29_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Ant_ngg,13.0,Unknown,table_p5_ri29_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Ant_ngg,12.0,Unknown,table_p5_ri29_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Ant_ngg,43.0,Unknown,table_p5_ri29_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Chr_ngg,13.0,Unknown,table_p5_ri30_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Chr_ngg,56.0,Unknown,table_p5_ri30_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Chr_ngg,45.0,Unknown,table_p5_ri30_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Chr_ngg,90.0,Unknown,table_p5_ri30_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Pyr_ngg,20.0,Unknown,table_p5_ri31_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Pyr_ngg,17.0,Unknown,table_p5_ri31_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Pyr_ngg,160.0,Unknown,table_p5_ri31_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Pyr_ngg,165.0,Unknown,table_p5_ri31_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Pyr_ngg,178.0,Unknown,table_p5_ri31_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Pyr_ngg,224.0,Unknown,table_p5_ri31_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Pyr_ngg,38.0,Unknown,table_p5_ri31_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,BaP_ngg,28.0,Unknown,table_p5_ri32_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,BaP_ngg,40.0,Unknown,table_p5_ri32_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,BaP_ngg,31.0,Unknown,table_p5_ri32_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,BaP_ngg,50.0,Unknown,table_p5_ri32_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Flu_ngg,52.0,Unknown,table_p5_ri34_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Flu_ngg,58.0,Unknown,table_p5_ri34_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Flu_ngg,36.0,Unknown,table_p5_ri34_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Flu_ngg,72.0,Unknown,table_p5_ri34_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Flu_ngg,14.0,Unknown,table_p5_ri34_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Sum_PAH_ngg,281.0,Unknown,table_p5_ri35_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Sum_PAH_ngg,375.0,Unknown,table_p5_ri35_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Sum_PAH_ngg,727.0,Unknown,table_p5_ri35_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Nap_ngg,52.0,Unknown,table_p6_ri1_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Nap_ngg,63.0,Unknown,table_p6_ri1_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Nap_ngg,39.0,Unknown,table_p6_ri1_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Nap_ngg,45.0,Unknown,table_p6_ri1_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Nap_ngg,37.0,Unknown,table_p6_ri1_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Nap_ngg,51.0,Unknown,table_p6_ri1_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,Nap_ngg,33.0,Unknown,table_p6_ri1_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Nap_ngg,46.0,Unknown,table_p6_ri1_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Nap_ngg,47.0,Unknown,table_p6_ri1_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Ace_ngg,17.0,Unknown,table_p6_ri3_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Ace_ngg,18.0,Unknown,table_p6_ri3_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Ace_ngg,14.0,Unknown,table_p6_ri3_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Ace_ngg,15.0,Unknown,table_p6_ri3_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Ace_ngg,20.0,Unknown,table_p6_ri3_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Ace_ngg,15.0,Unknown,table_p6_ri3_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Flu_ngg,21.0,Unknown,table_p6_ri4_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Flu_ngg,23.0,Unknown,table_p6_ri4_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Flu_ngg,16.0,Unknown,table_p6_ri4_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Flu_ngg,13.0,Unknown,table_p6_ri4_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Flu_ngg,19.0,Unknown,table_p6_ri4_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Flu_ngg,15.0,Unknown,table_p6_ri4_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Phe_ngg,110.0,Unknown,table_p6_ri5_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Phe_ngg,148.0,Unknown,table_p6_ri5_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Phe_ngg,115.0,Unknown,table_p6_ri5_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Phe_ngg,106.0,Unknown,table_p6_ri5_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Phe_ngg,69.0,Unknown,table_p6_ri5_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Phe_ngg,131.0,Unknown,table_p6_ri5_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,Phe_ngg,35.0,Unknown,table_p6_ri5_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Phe_ngg,52.0,Unknown,table_p6_ri5_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Phe_ngg,64.0,Unknown,table_p6_ri5_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Pyr_ngg,33.0,Unknown,table_p6_ri8_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Pyr_ngg,35.0,Unknown,table_p6_ri8_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Pyr_ngg,27.0,Unknown,table_p6_ri8_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,BaA_ngg,39.0,Unknown,table_p6_ri9_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,BaA_ngg,24.0,Unknown,table_p6_ri9_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,BaA_ngg,20.0,Unknown,table_p6_ri9_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Chr_ngg,79.0,Unknown,table_p6_ri10_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Chr_ngg,66.0,Unknown,table_p6_ri10_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Chr_ngg,19.0,Unknown,table_p6_ri10_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Chr_ngg,47.0,Unknown,table_p6_ri10_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,BbF_ngg,35.0,Unknown,table_p6_ri11_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,BbF_ngg,48.0,Unknown,table_p6_ri11_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,BkF_ngg,33.0,Unknown,table_p6_ri12_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,BkF_ngg,36.0,Unknown,table_p6_ri12_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,BkF_ngg,24.0,Unknown,table_p6_ri12_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,BkF_ngg,13.0,Unknown,table_p6_ri12_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,BkF_ngg,30.0,Unknown,table_p6_ri12_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,BkF_ngg,56.0,Unknown,table_p6_ri12_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,BaP_ngg,37.0,Unknown,table_p6_ri13_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,BaP_ngg,24.0,Unknown,table_p6_ri13_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,BaP_ngg,19.0,Unknown,table_p6_ri13_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,BaP_ngg,16.0,Unknown,table_p6_ri13_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Sum_PAH_ngg,515.0,Unknown,table_p6_ri17_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Sum_PAH_ngg,563.0,Unknown,table_p6_ri17_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Sum_PAH_ngg,182.0,Unknown,table_p6_ri17_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Sum_PAH_ngg,278.0,Unknown,table_p6_ri17_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Sum_PAH_ngg,118.0,Unknown,table_p6_ri17_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Sum_PAH_ngg,342.0,Unknown,table_p6_ri17_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,Sum_PAH_ngg,97.0,Unknown,table_p6_ri17_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Sum_PAH_ngg,142.0,Unknown,table_p6_ri17_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Sum_PAH_ngg,212.0,Unknown,table_p6_ri17_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Nap_ngg,53.0,Unknown,table_p6_ri18_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Nap_ngg,61.0,Unknown,table_p6_ri18_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Nap_ngg,39.0,Unknown,table_p6_ri18_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Nap_ngg,43.0,Unknown,table_p6_ri18_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Nap_ngg,19.0,Unknown,table_p6_ri18_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Nap_ngg,58.0,Unknown,table_p6_ri18_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Nap_ngg,13.0,Unknown,table_p6_ri18_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Nap_ngg,136.0,Unknown,table_p6_ri19_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Nap_ngg,145.0,Unknown,table_p6_ri19_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Nap_ngg,66.0,Unknown,table_p6_ri19_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Nap_ngg,75.0,Unknown,table_p6_ri19_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Nap_ngg,48.0,Unknown,table_p6_ri19_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Nap_ngg,101.0,Unknown,table_p6_ri19_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Nap_ngg,69.0,Unknown,table_p6_ri20_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Nap_ngg,15.0,Unknown,table_p6_ri20_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Nap_ngg,17.0,Unknown,table_p6_ri20_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Nap_ngg,188.0,Unknown,table_p6_ri23_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Nap_ngg,274.0,Unknown,table_p6_ri23_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Nap_ngg,104.0,Unknown,table_p6_ri23_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Nap_ngg,132.0,Unknown,table_p6_ri23_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Nap_ngg,67.0,Unknown,table_p6_ri23_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Nap_ngg,176.0,Unknown,table_p6_ri23_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Nap_ngg,13.0,Unknown,table_p6_ri23_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Phe_ngg,46.0,Unknown,table_p6_ri24_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Phe_ngg,56.0,Unknown,table_p6_ri24_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Phe_ngg,27.0,Unknown,table_p6_ri24_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Phe_ngg,13.0,Unknown,table_p6_ri24_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Phe_ngg,182.0,Unknown,table_p6_ri25_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Phe_ngg,298.0,Unknown,table_p6_ri25_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Phe_ngg,71.0,Unknown,table_p6_ri25_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Phe_ngg,97.0,Unknown,table_p6_ri25_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Phe_ngg,118.0,Unknown,table_p6_ri25_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,Phe_ngg,19.0,Unknown,table_p6_ri25_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Phe_ngg,18.0,Unknown,table_p6_ri25_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Phe_ngg,61.0,Unknown,table_p6_ri25_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Phe_ngg,84.0,Unknown,table_p6_ri26_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Phe_ngg,93.0,Unknown,table_p6_ri26_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Phe_ngg,42.0,Unknown,table_p6_ri26_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Phe_ngg,44.0,Unknown,table_p6_ri26_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Phe_ngg,36.0,Unknown,table_p6_ri26_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Phe_ngg,51.0,Unknown,table_p6_ri26_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H7,Phe_ngg,35.0,Unknown,table_p6_ri26_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H8,Phe_ngg,78.0,Unknown,table_p6_ri26_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Phe_ngg,41.0,Unknown,table_p6_ri27_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Phe_ngg,33.0,Unknown,table_p6_ri27_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Phe_ngg,45.0,Unknown,table_p6_ri27_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Phe_ngg,16.0,Unknown,table_p6_ri27_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H6,Phe_ngg,27.0,Unknown,table_p6_ri27_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H9,Phe_ngg,29.0,Unknown,table_p6_ri27_ci9,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H1,Phe_ngg,353.0,Unknown,table_p6_ri28_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H2,Phe_ngg,481.0,Unknown,table_p6_ri28_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H3,Phe_ngg,185.0,Unknown,table_p6_ri28_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H4,Phe_ngg,157.0,Unknown,table_p6_ri28_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_H5,Phe_ngg,36.0,Unknown,table_p6_ri28_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
