SoilpH,pH,OC_pct,Cd_mgkg,Pb_mgkg,As_mgkg,Cr_mgkg,Hg_mgkg,Cu_mgkg,Zn_mgkg,Ni_mgkg,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签,pH__missing,Cd_mgkg__missing,Pb_mgkg__missing,As_mgkg__missing,Cr_mgkg__missing,Hg_mgkg__missing,Cu_mgkg__missing,Zn_mgkg__missing,Ni_mgkg__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing
,8.0,5.993229389190674,3.856210067432573,141.8521766990737,27.97563471080244,123.3957095158901,1.7490465239137325,69.29739134173391,306.76074474371194,55.5525392990019,888.3604768952995,1.2734822974072515,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,5.229257345199585,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7336171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,3.1818882503251413,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,16.06713628768921,0.9592335342923708,48.6236532343054,21.392433867683778,68.31443671087484,0.7807507343747165,39.16755661254844,124.95397036428172,32.14657524227372,1003.47084091051,24.45601708217131,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,21.48506259918213,1.7725351938657556,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.2161760475783,127.96522381631954,32.14657524227372,967.5538446749651,11.579150457374704,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,42.578376388549806,3.856210067432573,141.8521766990737,27.97563471080244,123.3957095158901,1.7490465239137325,69.29739134173391,306.76074474371194,55.5525392990019,888.3604768952995,1.2046986027178983,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,38.70761489868164,3.856210067432573,141.8521766990737,27.97563471080244,123.3957095158901,1.7490465239137325,69.29739134173391,306.76074474371194,55.5525392990019,888.3604768952995,1.0672966206416412,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,10.317627429962158,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7371171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,5.98818559828821,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,32.174593925476074,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7371171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,5.782126214173028,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,19.61052417755127,0.9592335342923708,48.6236532343054,21.392433867683778,68.31443671087484,0.7807507343747165,39.16755661254844,124.95397036428172,32.14657524227372,1003.47084091051,18.94776638777021,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,24.401999473571777,0.959287722002897,51.30730903140685,21.392433867683778,68.31443671087484,0.7616665677080499,40.03315121948042,124.95397036428172,32.14657524227372,1003.47084091051,13.392005841904018,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,9.27437448501587,3.970920820637702,156.15710695890888,27.259505774114125,120.58330444070216,1.2367146709725556,50.84190001247988,264.93882582509235,36.93181654434689,888.3604768952995,1.942456501192653,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,37.67722129821777,1.7725351938657556,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.2161760475783,127.96522381631954,32.14657524227372,967.5538446749651,10.94256354758854,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,31.15252113342285,0.9592335342923708,48.6236532343054,21.392433867683778,68.31443671087484,0.7807507343747165,39.16755661254844,124.95397036428172,32.14657524227372,1003.47084091051,24.256279703944816,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,14.773986339569092,3.970920820637702,156.15710695890888,27.259505774114125,120.58330444070216,1.2367146709725556,50.84190001247988,270.78389840573755,36.93181654434689,888.3604768952995,2.3420629617913855,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,34.65235614776611,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7336171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,3.937347563389061,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,6.9564409255981445,3.856210067432573,141.8521766990737,27.97563471080244,123.3957095158901,1.7490465239137325,69.29739134173391,306.76074474371194,55.5525392990019,888.3604768952995,1.395739506838387,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,16.144585609436035,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7371171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,4.251878081832356,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,40.95779609680176,1.6952315117374162,65.35157665801106,23.62560422818439,69.02844589166581,0.7336171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,2.9397856069858017,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,15.526678085327148,3.856210067432573,141.8521766990737,27.97563471080244,123.3957095158901,1.7490465239137325,69.29739134173391,306.76074474371194,55.5525392990019,888.3604768952995,1.3977624626219405,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,11.719676971435549,0.959287722002897,51.30730903140685,21.392433867683778,68.31443671087484,0.7616665677080499,40.03315121948042,124.95397036428172,32.14657524227372,1003.47084091051,13.227575264653632,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,18.46900749206543,1.7725351938657556,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.2161760475783,127.96522381631954,32.14657524227372,967.5538446749651,11.096771218527063,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,12.694390773773192,1.028257218502897,50.7436532343054,21.392433867683778,68.31443671087484,0.7616665677080499,40.527255153725086,124.95397036428172,32.14657524227372,1003.47084091051,17.043761355501225,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,5.164010286331177,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7336171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,3.404845357161733,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,10.051438331604004,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7336171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,3.4757639310030104,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,27.41338703632355,1.6732628361421782,65.35157665801106,23.62560422818439,69.02844589166581,0.7371171073176435,42.743234965706954,130.5259086474742,32.14657524227372,967.5538446749651,4.75949783958391,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,19.05,3.970920820637702,156.15710695890888,27.259505774114125,120.58330444070216,1.2367146709725556,50.84190001247988,270.78389840573755,36.93181654434689,888.3604768952995,2.32521292007922,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,28.023051261901855,0.9592335342923708,48.6236532343054,21.392433867683778,68.31443671087484,0.7807507343747165,39.16755661254844,124.95397036428172,32.14657524227372,1003.47084091051,19.71793682304887,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,30.400588989257812,0.9592335342923708,48.6236532343054,21.392433867683778,68.31443671087484,0.7807507343747165,39.16755661254844,124.95397036428172,32.14657524227372,1003.47084091051,23.687741379592712,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,37.40334510803223,0.924707689163135,48.6236532343054,22.006321059242214,68.31443671087484,0.2684971186140729,39.16755661254844,124.95397036428172,32.14657524227372,1083.7297413857482,27.63426521435173,77.2,20.0,5911.557335227272,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,37.14273643493652,0.9592335342923708,48.6236532343054,21.392433867683778,68.31443671087484,0.7807507343747165,39.16755661254844,124.95397036428172,32.14657524227372,1003.47084091051,19.409298291186147,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,36.256059646606445,1.028257218502897,50.7436532343054,21.392433867683778,68.31443671087484,0.7616665677080499,40.527255153725086,124.95397036428172,32.14657524227372,1003.47084091051,16.63741753038574,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,19.05,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.03,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.6853651277049,226.20068072170943,38.458384019047614,617.7199827380953,5.9585787499999965,478.5642053979721,910.7937723047304,75.4332657746398,9849.145253824909,0.0039,77.2,20.0,9527.416979283138,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.511967687197224,170.76173716951627,38.55200941715686,554.1408660714285,6.80988439285714,389.70278193423246,988.4672440925516,79.92751968799699,10329.176503824909,0.00084,77.2,20.0,9517.341979283136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.606729523506748,168.96877603045803,33.30141787357106,150.46822922824302,5.013314082251082,173.49453565364126,681.4090475367548,65.40706072306484,11177.381378824906,0.0743,77.2,20.0,127.61716254657844,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.0231,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,45.444,830.4946157738098,115.74075,2078.997375,14.546757500000002,1211.299609313725,1844.1555613095245,259.6550166666667,5586.458967614593,0.00019,77.2,20.0,9681.325849011304,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,45.444,830.4946157738098,115.74075,2078.997375,14.546757500000002,1211.299609313725,1844.1555613095245,259.6550166666667,5586.458967614593,5.5e-05,77.2,20.0,9681.325849011304,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.0202,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,6.659257348884237,199.36276852507956,30.28303175522372,530.9649347837984,5.844081665584415,166.9873288143112,889.261493271157,69.88893855573941,9849.145253824909,0.0094,77.2,20.0,9237.425193916057,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.6853651277049,226.20068072170943,38.458384019047614,617.7199827380953,5.9585787499999965,478.5642053979721,910.7937723047304,75.4332657746398,9849.145253824909,0.0031,77.2,20.0,9527.416979283138,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,12.990387935642811,213.1222839093134,35.56936013720238,713.6536666666667,8.778264999999994,443.79257210428693,869.6365060443695,74.29137320700694,10781.583646682053,0.053,77.2,20.0,9547.326106942714,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.0265,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,6.659257348884237,199.36276852507956,30.28303175522372,530.9649347837984,5.844081665584415,166.9873288143112,889.261493271157,69.88893855573941,9849.145253824909,0.0072,77.2,20.0,9237.425193916057,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.01634,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,6.659257348884237,199.36276852507956,30.28303175522372,530.9649347837984,5.844081665584415,166.9873288143112,889.261493271157,69.88893855573941,9849.145253824909,0.007,77.2,20.0,9237.425193916057,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.6853651277049,226.20068072170943,38.458384019047614,617.7199827380953,5.9585787499999965,478.5642053979721,910.7937723047304,75.4332657746398,9849.145253824909,0.0052,77.2,20.0,9527.416979283138,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.6853651277049,226.20068072170943,38.458384019047614,617.7199827380953,5.9585787499999965,478.5642053979721,910.7937723047304,75.4332657746398,9849.145253824909,0.0034,77.2,20.0,9527.416979283138,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,6.659257348884237,199.36276852507956,30.28303175522372,530.9649347837984,5.844081665584415,166.9873288143112,889.261493271157,69.88893855573941,9849.145253824909,0.0084,77.2,20.0,9237.425193916057,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.015,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,6.659257348884237,199.36276852507956,30.28303175522372,530.9649347837984,5.844081665584415,166.9873288143112,889.261493271157,69.88893855573941,9849.145253824909,0.00836,77.2,20.0,9237.425193916057,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.0124,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.7442809642535,175.33278603266757,39.061462631442566,581.6152494047618,8.538676892857142,334.09755704943996,968.0767923635392,74.10875643157578,10329.176503824909,0.0026,77.2,20.0,9517.341979283136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.6853651277049,226.20068072170943,38.458384019047614,617.7199827380953,5.9585787499999965,478.5642053979721,910.7937723047304,75.4332657746398,9849.145253824909,0.002,77.2,20.0,9527.416979283138,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.511967687197224,170.76173716951627,38.55200941715686,554.1408660714285,6.80988439285714,389.70278193423246,988.4672440925516,79.92751968799699,10329.176503824909,0.00084,77.2,20.0,9517.341979283136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,7.696432112917111,151.66735704441538,33.76328390928534,536.2021878663003,5.543013332251082,172.79169396408082,834.3858760324077,70.6913940563982,9964.270253824909,0.0164,77.2,20.0,9254.79666464742,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,6.659257348884237,199.36276852507956,30.28303175522372,530.9649347837984,5.844081665584415,166.9873288143112,889.261493271157,69.88893855573941,9849.145253824909,0.0104,77.2,20.0,9237.425193916057,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.511967687197224,170.76173716951627,38.55200941715686,554.1408660714285,6.80988439285714,389.70278193423246,988.4672440925516,79.92751968799699,10329.176503824909,0.0014,77.2,20.0,9517.341979283136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.511967687197224,170.76173716951627,38.55200941715686,554.1408660714285,6.80988439285714,389.70278193423246,988.4672440925516,79.92751968799699,10329.176503824909,0.0014,77.2,20.0,9517.341979283136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.511967687197224,170.76173716951627,38.55200941715686,554.1408660714285,6.80988439285714,389.70278193423246,988.4672440925516,79.92751968799699,10329.176503824909,0.0014,77.2,20.0,9517.341979283136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,9.511967687197224,170.76173716951627,38.55200941715686,554.1408660714285,6.80988439285714,389.70278193423246,988.4672440925516,79.92751968799699,10329.176503824909,0.0014,77.2,20.0,9517.341979283136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
