ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,标签_生产,标签_生态,id_DOI,id_Source,split_source,is_synthetic,镉__missing,铅__missing,砷__missing,铜__missing,锌__missing,镍__missing,铬__missing,汞__missing
1090,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,76.64,9.73,50.51,220.43,41.83,44.02,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1091,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,83.39,6.89,60.61,178.84,40.24,41.26,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1092,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.1737014592584061,60.7,12.53,36.13,124.83,20.62,25.47,0.11812697590432727,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1093,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,36.97,11.19,44.34,85.32,38.88,43.97,0.09488633804800384,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1094,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,121.8,28.49,65.28,176.8,66.55,53.79,1.3542913191229604,2.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,151.52,26.8,114.61,252.84,64.4,43.56,1.3307723023241347,3.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,6.1543032974766225,228.86,30.46,94.4,225.18,51.89,56.52,1.9828136526155453,3.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1097,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,10.92,10.64,40.4,129.66,58.12,62.46,0.2061681434932189,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.8336863962572292,85.84,22.96,31.13,96.44,49.52,61.79,0.13713731888246417,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.8336863962572292,90.66,29.85,47.26,115.24,43.15,27.32,0.15952700165671496,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1100,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.8336863962572292,93.37,14.78,32.33,106.02,30.58,35.73,0.15952700165671496,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1101,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.20061294194439658,19.16,9.76,25.72,61.66,31.73,62.22,0.09369735160351748,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.20061294194439658,15.5,10.39,27.04,51.7,30.98,59.31,0.09369735160351748,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,58.49,20.05,46.95,140.09,29.38,59.24,0.2061681434932189,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,10.1371/journal.pone.0267829,pone.0267829_Tianshan,,0.2021725130548897,12.55,11.28,30.25,90.3,31.710790904878404,74.24836735052709,0.09369735160351748,0.0,0,0,0,10.1371/journal.pone.0267829,pone.0267829_Tianshan,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1105,10.1371/journal.pone.0267829,pone.0267829_Tianshan,,0.2021725130548897,9.93,14.12,30.2,68.79,31.710790904878404,74.24836735052709,0.09369735160351748,0.0,0,0,0,10.1371/journal.pone.0267829,pone.0267829_Tianshan,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
