dataset,scope,group_key,n_rows,missing_pct,valid
merged_std33,group:Source,"Source analysis of heavy metal pollution in agricultural soil irrigated with sewage in Wuqing, Tianjin",2,96.87,2
merged_std33,group:Source,"Source apportionment and health risk assessment of heavy metals in soil for a township in jiangsu province, china",1,95.97,1
merged_std33,group:Source,Source apportionment and health risks of the bioavailable and residual fractions of heavy metals in the park soils in a coastal city of China using a receptor model combined with Pb isotopes,1,95.97,1
merged_std33,group:Source,Source apportionment and model applicability of heavy metal pollution in farmland soil based on three receptor models,1,95.55,1
merged_std33,group:Source,Source apportionment and potential ecological risk assessment of heavy metals in soils on a large scale in China,1,97.5,1
merged_std33,group:Source,"Source apportionment and risk assessment of heavy metals in typical greenhouse vegetable soils in Shenyang, China",1,96.11,1
merged_std33,group:Source,Source apportionment and risk assessment of soil heavy metals around a key drinking water source area in northern China: multivariate statistical analysis approach,2,97.22,2
merged_std33,group:Source,Source apportionment and source specific health risk assessment of HMs and PAHs in soils with an integrated framework in a typical cold agricultural region in China,1,98.61,1
merged_std33,group:Source,Source apportionment and source-specific risk evaluation of potential toxic elements in oasis agricultural soils of tarim river basin,4,96.66,4
merged_std33,group:Source,Source apportionment and spatial and quantitative ecological risk assessment of heavy metals in soils from a typical Chinese agricultural county,1,96.66,1
merged_std33,group:Source,"Source apportionment of heavy metals in farmland soil with application of APCS-MLR model: A pilot study for restoration of farmland in shaoxing city zhejiang, china",1,96.38,1
merged_std33,group:Source,Source apportionment of heavy metals in sediments and soils in an interconnected river-soil system based on a composite fingerprint screening approach,8,96.66,8
merged_std33,group:Source,"Source apportionment of polycyclic aromatic hydrocarbons in soils of wetlands in the Liao River Delta, Northeast China",1,97.08,1
merged_std33,group:Source,"Source characteristics of polycyclic aromatic hydrocarbons and polychlorinated biphenyls in surface soils of Shenyang, China: A comparison of two receptor models combined with Monte Carlo simulation",3,94.25,3
merged_std33,group:Source,Source identification and apportionment of heavy metals in urban soil profiles,3,97.22,3
merged_std33,group:Source,"Source identification and driving factor apportionment for soil potentially toxic elements via combining APCS‑MLR, UNMIX, PMF and GDM",4,97.08,4
merged_std33,group:Source,"Source identification and health risk assessment of Persistent Organic Pollutants (POPs) in the topsoils of typical petrochemical industrial area in Beijing, China",1,97.08,1
merged_std33,group:Source,"Source identification and health risk assessment of metals in urban soils around the Tanggu chemical industrial district, Tianjin, China",1,95.27,1
merged_std33,group:Source,"Source identification and health risk assessment of metals in urban soils around the tanggu chemical industrial district, tianjin, china",1,94.85,1
merged_std33,group:Source,Source identification and migration fate of heavy metals of soil‑groundwater system in a thousand‑year cultivation region,2,96.52,2
merged_std33,group:Source,"Source identification and risk assessment of PAC contamination in typical coal mining soils of Huaibei, China: application of PMF and APCS‑MLR receptor models",1,97.64,1
merged_std33,group:Source,"Source identification and risk assessment of heavy metal contaminations in urban soils of Changsha, a mine-impacted city in southern China",1,96.24,1
merged_std33,group:Source,Source identification and toxicity apportionment of polycyclic aromatic hydrocarbons in surface soils in Beijing and Tianjin using a PMF-TEQ method,41,98.59,41
merged_std33,group:Source,"Source identification of eight heavy metals in grassland soils by multivariate analysis from the Baicheng–Songyuan area, Jilin Province, Northeast China",1,95.97,1
merged_std33,group:Source,Source-soil-rice-human multi-objective optimization to minimize the cadmium intake risk to consumers of field planting rice,1,94.99,1
merged_std33,group:Source,Source-specific ecological and health risks of potential toxic elements in agricultural soils in Southern Yunnan Province and associated uncertainty analysis,1,98.05,1
merged_std33,group:Source,Source-specific ecological and health risks of potentially toxic elements in agricultural soils in southern yunnan province and associated uncertainty analysis,1,96.24,1
merged_std33,group:Source,"Source-specific ecological risk analysis and critical source identification of heavy metals in road dust in Beijing, China",1,96.24,1
merged_std33,group:Source,Source-specific probabilistic health risk assessment of dust PAHs in urban parks based on positive matrix factorization and Monte Carlo simulation,2,98.05,2
merged_std33,group:Source,Source-specific risks of synchronous heavy metals and PAHs in inhalable particles at different pollution levels: Variations and health risks during heavy pollution,1,96.52,1
merged_std33,group:Source,"Sources and Ecological Risk Assessment of Heavy Metal(loid)s in Agricultural Soils of Huzhou, China",1,96.38,1
merged_std33,group:Source,Sources and ecological and health risks of polycyclic aromatic hydrocarbons in urban soil of industrial cities based on positive matrix factorization and Monte Carlo simulation,2,95.06,2
merged_std33,group:Source,Sources and health risks of heavy metal(loid) contamination in farmland near Shanxi coal mines,1,96.38,1
merged_std33,group:Source,"Sources of and Control Measures for PTE Pollution in Soil at the Urban Fringe in Weinan, China",1,97.08,1
merged_std33,group:Source,Sources of heavy metal pollution in agricultural soils of a rapidly industrializing area in the Yangtze Delta of China,3,96.94,3
merged_std33,group:Source,Space-time quantitative source apportionment of soil heavy metal concentration increments,5,96.8,5
merged_std33,group:Source,"Spatial Analysis of PAHs in Soils along an Urban–Suburban–Rural Gradient: scale effect, distribution patterns, diffusion and influencing factors",3,98.19,3
merged_std33,group:Source,"Spatial Characteristics, Health Risk Assessment and Sustainable Management of Heavy Metals and Metalloids in Soils from Central China",41,97.79,41
merged_std33,group:Source,"Spatial Characterization of Arsenic, Cadmium, and Lead Concentrations in Tobacco Leaves and Soil",3,97.5,3
merged_std33,group:Source,Spatial Distribution Profiles and Human-Health Risks of Heavy Metals in Surrounding Area Surface Soils of a Petrochemical Complex,4,96.59,4
merged_std33,group:Source,"Spatial Distribution and Ecological Risk Assessment of Heavy Metals in Sediments of a Heavily Polluted Maozhou River, Southern China",1,97.22,1
merged_std33,group:Source,Spatial Distribution and Environmental Effects of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Snowpack in Harbin,1,97.36,1
merged_std33,group:Source,"Spatial Distribution and Health Risk Assessment of Potentially Toxic Elements in Surface Soils of Bosten Lake Basin, Central Asia",1,96.52,1
merged_std33,group:Source,Spatial Distribution and Influence Analysis of Soil Heavy Metals in a Hilly Region of Sichuan Basin,6,97.22,6
merged_std33,group:Source,"Spatial Distribution and Source Analysis of Heavy Metals in Multiple Environmental Media Around a Waste Incineration Plant in Jiangxi, China",2,96.94,2
merged_std33,group:Source,Spatial Distribution and Source Analysis of Heavy Metals in Soils Influenced by Industrial Enterprise Distribution: Case Study in Jiangsu Province,1,97.08,1
merged_std33,group:Source,"Spatial Distribution and Source Apportionment of Soil Heavy Metals in Pearl River Delta, China",1,96.94,1
merged_std33,group:Source,Spatial Distribution and Uncertainty Assessment of Potential Ecological Risks of Heavy Metals in Soil Using Sequential Gaussian Simulation,1,97.77,1
merged_std33,group:Source,Spatial Distribution of Mercury (Hg) Concentration in Agricultural Soil and Its Risk Assessment on Food Safety in China,15,98.61,15
merged_std33,group:Source,"Spatial Distribution of Old and Emerging Flame Retardants in Chinese Forest Soils: Sources, Trends and Processes.",2,96.8,2
merged_std33,group:Source,"Spatial Distribution of Polybrominated Diphenyl Ethers and Polychlorinated Dibenzo-p-dioxins and Dibenzofurans in Soil and Combusted Residue at Guiyu, an Electronic Waste Recycling Site in Southeast China",20,96.52,20
merged_std33,group:Source,"Spatial Distribution, Chemical Fraction and Fuzzy Comprehensive Risk Assessment of Heavy Metals in Surface Sediments from the Honghu Lake, China",12,97.72,12
merged_std33,group:Source,"Spatial Distribution, Chemical Speciation and Health Risk of Heavy Metals from Settled Dust in Qingdao Urban Area",2,96.87,2
merged_std33,group:Source,"Spatial Distribution, Contamination Assessment and Origin of Soil Heavy Metals in the Danjiangkou Reservoir, China",2,96.31,2
merged_std33,group:Source,"Spatial Distribution, Potential Sources, and Health Risk of Polycyclic Aromatic Hydrocarbons (PAHs) in the Surface Soils under Different Land-Use Covers of Shanxi Province, North China",9,97.26,9
merged_std33,group:Source,"Spatial Distribution, Sources, Air–Soil Exchange, and Health Risks of Parent PAHs and Derivative-Alkylated PAHs in Different Functional Areas of an Oilfield Area in the Yellow River Delta, North China",10,97.47,10
merged_std33,group:Source,"Spatial Distributions, Pollution Assessment, and Qualified Source Apportionment of Soil Heavy Metals in a Typical Mineral Mining City in China",1,97.08,1
merged_std33,group:Source,Spatial Interaction and Risk Zoning of Compound Pollutants in Farmland Soils: Insights from Heavy Metals and Polycyclic Aromatic Hydrocarbons in Hezhang County,1,94.71,1
merged_std33,group:Source,"Spatial Pattern, Sources Identification, and Risk Assessment of Heavy Metals in a Typical Soda Soil from Bayannur, Northwestern China",3,95.87,3
merged_std33,group:Source,"Spatial Variations of Heavy Metals in the Soils of Vegetable-Growing Land along Urban-Rural Gradient of Nanjing, China",3,97.5,3
merged_std33,group:Source,Spatial and Vertical Distribution of Short Chain Chlorinated Paraffins in Soils from Wastewater Irrigated Farmlands,13,97.64,13
merged_std33,group:Source,"Spatial and seasonal variations of polycyclic aromatic hydrocarbons in Haihe Plain, China",7,98.33,7
merged_std33,group:Source,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2,96.8,2
merged_std33,group:Source,"Spatial and temporal variations and possible sources of dichlorodiphenyl trichloroethane (DDT) and its metabolites in rivers in Tianjin, china",1,98.33,1
merged_std33,group:Source,Spatial assessment models to evaluate human health risk associated to soil potentially toxic elements,1,96.66,1
merged_std33,group:Source,Spatial assessment of farmland soil pollution and its potential human health risks in China,2,97.08,2
merged_std33,group:Source,"Spatial cluster distribution and source-specific risk of combined pollutants in soils from a typical area in Shanxi province, China",3,94.44,3
merged_std33,group:Source,"Spatial clustering and source-specific risk of combined pollutants in soils from an industrial area in Shanxi Province, China",3,96.99,3
merged_std33,group:Source,"Spatial distribution and assessment of the human health risks of heavy metals in a retired petrochemical industrial area, South China",6,96.8,6
merged_std33,group:Source,"Spatial distribution and ecological risk assessment of heavy metals in soil from the Raoyanghe Wetland, China",4,96.24,4
merged_std33,group:Source,Spatial distribution and enrichment characteristics of selenium in paddy soil and rice around the Dongting Lake,1,98.33,1
merged_std33,group:Source,"Spatial distribution and risk assessment of heavy metals in contaminated paddy fields – A case study in Xiangtan City, southern China",7,96.07,7
merged_std33,group:Source,"Spatial distribution and source apportionment of PFASs in surface sediments from five lake regions, China",5,98.47,5
merged_std33,group:Source,"Spatial distribution and source identification of heavy metals in surface soils in a typical coal mine city, Lianyuan, China",1,96.11,1
merged_std33,group:Source,Spatial distribution and temporal trend of organochlorine pesticides in Chinese surface soil,1,97.22,1
merged_std33,group:Source,Spatial distribution characteristics and pollution evaluation of soil heavy metals in Wulongdong National Forest Park,6,97.08,6
merged_std33,group:Source,Spatial distribution of PAHs in a contaminated valley in Southeast China,1,95.13,1
merged_std33,group:Source,"Spatial distribution of heavy metals in soils: a case study of Changxing, China",1,96.94,1
merged_std33,group:Source,"Spatial distribution of lead contamination in soil and equipment dust at children's playgrounds in Beijing, China",1,98.19,1
merged_std33,group:Source,"Spatial distribution of lead contamination in soil and equipment dust at children’s playgrounds in Beijing, China",1,97.36,1
merged_std33,group:Source,"Spatial distribution of old and emerging flame retardants in chinese forest soils: sources, trends and processes",2,96.73,2
merged_std33,group:Source,Spatial distribution of phthalate esters and the associated response of enzyme activities and microbial community composition in typical plastic-shed vegetable soils in China,3,95.27,3
merged_std33,group:Source,Spatial distribution of polychlorinated biphenyls (PCBs) and polybrominated biphenyl ethers (PBDEs) in an e-waste dismantling region in Southeast China: Use of apple snail (Ampullariidae) as a bioindicator,2,97.71,2
merged_std33,group:Source,Spatial distribution of surface soil selenium and its influencing factors in China: A literature-based analysis,62,98.89,62
merged_std33,group:Source,"Spatial distribution, composition, and source analysis of petroleum pollutants in soil from the Changqing Oilfield, Northwest China",15,97.32,15
merged_std33,group:Source,"Spatial distribution, contamination and ecological risk assessment of heavy metals in surface sediments of erhai lake, a large eutrophic plateau lake in southwest China",1,95.55,1
merged_std33,group:Source,"Spatial distribution, contamination levels, sources, and potential health risk assessment of trace elements in street dusts of Urumqi city, NW china",1,95.97,1
merged_std33,group:Source,"Spatial distribution, ecological risk and sources of heavy metals in soils from a typical economic development area, southeastern China",1,96.52,1
merged_std33,group:Source,"Spatial distribution, ecological risk, and sources of heavy metals in soils from a typical economic development area, Southeastern China",10,98.07,10
merged_std33,group:Source,"Spatial distribution, emission source and health risk of parent PAHs and derivatives in surface soils from the Yangtze River Delta, eastern China",1,98.33,1
merged_std33,group:Source,"Spatial distribution, environmental risk and source of heavy metals in street dust from an industrial city in semi-arid area of China",1,97.22,1
merged_std33,group:Source,"Spatial distribution, pollution levels, and ecological risks of trace elements in topsoil along an urbanization gradient in the city of Urumqi, China",3,96.11,3
merged_std33,group:Source,"Spatial distribution, possible sources and health risks of PAHs and OCPs in surface soils from Dajiuhu Sub-alpine Wetland, central China",3,97.73,3
merged_std33,group:Source,"Spatial distribution, source identification, and risk assessment of heavy metals in the cultivated soil of the Qinghai–Tibet Plateau region: Case study on Huzhu County",2,96.59,2
merged_std33,group:Source,"Spatial heterogeneity of urban soils: the case of the Beijing metropolitan region, China",23,96.63,23
merged_std33,group:Source,"Spatial interaction and risk zoning of compound pollutants in farmland soils: Insights from heavy metals and polycyclic aromatic hydrocarbons in Hezhang County, China",4,95.93,4
merged_std33,group:Source,Spatial interrelations and multi-scale sources of soil heavy metal variability in a typical urban–rural transition area in Yangtze River Delta region of China,16,96.84,16
merged_std33,group:Source,"Spatial pattern, source apportionment, and source-oriented health risk quantifying of heavy metals in farmland soils of southern China",3,97.36,3
merged_std33,group:Source,"Spatial variability of cropland lead and its influencing factors: A case study in Shuangliu county, Sichuan province, China",7,97.91,7
merged_std33,group:Source,"Spatial variation, health risk assessment and transfer model of heavy metals in a soil-rice system: A case study in the typical production field of Southeastern China",3,96.06,3
merged_std33,group:Source,SpatialHeterogeneityPAH_China_LitReview,231,97.83,231
merged_std33,group:Source,Spatio-temporal distribution of organochlorine pesticides in agricultural soils of Southeast China during 2014-2019,1,97.5,1
merged_std33,group:Source,Spatio-temporal distribution of organochlorine pesticides in agricultural soils of southeast China during 2014-2019,1,96.66,1
merged_std33,group:Source,Spatiotemporal trends of atmospheric Pb over the last century across inland China,6,98.47,6
merged_std33,group:Source,Speciation and ecological risk of heavy metals and metalloid in the sediments of Zhalong Wetland in China,1,97.5,1
merged_std33,group:Source,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",5,97.8,5
merged_std33,group:Source,"Speciation, sources, and risk assessment of heavy metals in suburban vegetable garden soil in Xianyang City, Northwest China",3,95.69,3
merged_std33,group:Source,"Species‑specific bioaccumulation of trace metals among fish species from Xincun Lagoon, South China Sea",1,96.94,1
merged_std33,group:Source,Sphingobium fuliginis HC3: A Novel and Robust Isolated Biphenyl- and Polychlorinated Biphenyls-Degrading Bacterium without Dead-End Intermediates Accumulation,1,98.05,1
merged_std33,group:Source,"Stabilization treatment of contaminated soil: a field-scale application in Shanghai, China",3,96.24,3
merged_std33,group:Source,"Status Assessment, Spatial Distribution and Health Risk of Heavy Metals in Agricultural Soils Around Mining-Impacted Communities in China",1,97.36,1
merged_std33,group:Source,Status and associated human health risk of Zinc accumulation in agricultural soils across China,2,98.75,2
merged_std33,group:Source,Status and associated human health risk of zinc accumulation in agricultural soils across China,9,98.27,9
merged_std33,group:Source,Status and fuzzy comprehensive assessment of combined heavy metal and organo-chlorine pesticide pollution in the Taihu Lake region of China,6,96.11,6
merged_std33,group:Source,Status assessment and probabilistic health risk modeling of polycyclic aromatic hydrocarbons (PAHs) in surface soil across China,7,98.43,7
merged_std33,group:Source,Status of POPs accumulation in the Yellow River Delta: From distribution to risk assessment,5,97.77,5
merged_std33,group:Source,Status of cadmium accumulation in agricultural soils across china (1975–2016): from temporal and spatial variations to risk assessment,5,98.33,5
merged_std33,group:Source,Status of phthalate esters contamination in agricultural soils across China and associated health risks,1,98.33,1
merged_std33,group:Source,"Status, influence factor and health risks of heavy metal(loids) in soil: A case study in Jiangmen, China",1,97.36,1
merged_std33,group:Source,Studies on the Potential Ecological Risk and Homology Correlation of Heavy Metal in the Surface Soil,1,96.94,1
merged_std33,group:Source,Study On The Contents Of Heavy Metal In Soil And Vegetation In Filling Reclaimed Land In Xuzhou Jiuli Mining Area,3,97.36,3
merged_std33,group:Source,Study on Remediation of Cd-Contaminated Soil by Thermally Modified Attapulgite Combined with Ryegrass,3,98.19,3
merged_std33,group:Source,Study on Soil Heavy Metal Content and Ecological Risk Assessment of Jiaozhou Bay of China,1,96.94,1
merged_std33,group:Source,Study on Test and Detection Method of Mechanical Properties of Heavy Metal Contaminated Soil,5,97.5,5
merged_std33,group:Source,Study on heavy metal pollution in soil by electronic information processing,1,96.38,1
merged_std33,group:Source,Study on the Ecotoxic Effects of Uranium and Heavy Metal Elements in Soils of a Uranium Mining Area in Northern Guangdong,6,96.52,6
merged_std33,group:Source,Study on the applicability of agricultural soil quality response models in urbanization regions,2,95.48,2
merged_std33,group:Source,Study on the possibility of hydrogen peroxide pretreatment and plant system to remediate soil pollution,1,97.5,1
merged_std33,group:Source,"Su, H. C., Yan, L. R., Rao, S. Q., Jian, X. H., Mao, D. J. (1990). Investigation on the Causes of Environmental Selenium and High Selenium Areas in Western Hubei Autonomous Prefecture. Environmental science, (02), 86-89+44([in Chinese]).",1,98.75,1
merged_std33,group:Source,Supplementary Information: PAH concentrations in surface soils across China (DOI: 10.1038/s41598-017-02999-0),18,96.21,18
merged_std33,group:Source,Supplementary Material: Average background concentrations of heavy metals in soils for each province of China,29,98.05,29
merged_std33,group:Source,Supplementary Table 4 from paper DOI: 10.1038/s41467-019-13221-2,41,98.61,41
merged_std33,group:Source,Supplementary material for a soil remediation study (not provided in extracted text),1,97.5,1
merged_std33,group:Source,Suppressing Heavy Metal Leaching through Ball Milling of Fly Ash,3,97.5,3
merged_std33,group:Source,Survey of aflatoxin B1 and heavy metal contamination in peanut and peanut soil in China during 2017–2018,4,97.64,4
merged_std33,group:Source,Syed2017_ForestPAH_ActualGPS,144,97.5,144
merged_std33,group:Source,Syed2017_ForestPAH_ByType,66,97.22,66
merged_std33,group:Source,Syed2017_SciRep_ChineseForestPAH,78,97.22,78
merged_std33,group:Source,Synergistic leaching of heavy metal-polycyclic aromatic hydrocarbon in co-contaminated soil by hydroxamate siderophore: Role of cation-π and chelation,1,97.22,1
merged_std33,group:Source,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",9,97.08,9
merged_std33,group:Source,Synthesis of MgO-coated corncob biochar and its application in lead stabilization in a soil washing residue,1,98.61,1
merged_std33,group:Source,Synthesis of Nanoscale Zerovalent Iron (nZVI) Supported on Biochar for Chromium Remediation from Aqueous Solution and Soil,2,98.19,2
merged_std33,group:Source,Synthesis of coimmobilized microorganisms for the removal of cadmium from cadmium-contaminated rice flour,2,98.47,2
merged_std33,group:Source,Technology of Non-Burned Brick Using Heavy Metal Polluted Soil and Solidification of Heavy Metal,1,97.91,1
merged_std33,group:Source,"Temporal Trends and Risk Assessment of Polychlorinated Biphenyls and Heavy Metals in a Solid Wastes Site in Taizhou, China",18,97.98,18
merged_std33,group:Source,"Temporal trends and risk assessment of polychlorinated biphenyls and heavy metals in a solid waste site in Taizhou, China",4,96.8,4
merged_std33,group:Source,"Temporal-spatial distribution and variability of cadmium contamination in soils in Shenyang Zhangshi irrigation area, China",4,97.29,4
merged_std33,group:Source,Temporal-spatial variation and source apportionment of soil heavy metals in the representative river–alluviation depositional system,2,95.27,2
merged_std33,group:Source,Thallium at the interface of soil and green cabbage (Brassica oleracea L. var. capitata L.): Soil–plant transfer and influencing factors,19,97.5,19
merged_std33,group:Source,The Assessment of Heavy Metal Accumulation and Risks in Urban Rivers and Sediments of China’s Nine Major River Systems: A Meta-Analysis,3,98.24,3
merged_std33,group:Source,The Availability and Accumulation of Heavy Metals in Greenhouse Soils Associated with Intensive Fertilizer Application,5,97.19,5
merged_std33,group:Source,"The Combined Effects of Arbuscular Mycorrhizal Fungi (AMF) and Lead (Pb) Stress on Pb Accumulation, Plant Growth Parameters, Photosynthesis, and Antioxidant Enzymes in Robinia pseudoacacia L.",1,97.36,1
merged_std33,group:Source,"The Distribution and Health Risk Assessment of Metals in Soils in the Vicinity of Industrial Sites in Dongguan, China",2,97.08,2
merged_std33,group:Source,"The Effect of Highway on Heavy Metal Accumulation in Soil in Turfy Swamps, Northeastern China",3,96.38,3
merged_std33,group:Source,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,37,97.36,37
merged_std33,group:Source,The Growth of Plants and Indigenous Bacterial Community Were Significantly Affected by Cadmium Contamination in Soil-Plant System,1,97.08,1
merged_std33,group:Source,The Investigation of Yunnan Tin Mining Surrounding Farmland Soil and The Analysis of Six kinds of leafy Vegetables Heavy Metal Pollution,6,97.36,6
merged_std33,group:Source,The Pollution Characteristics and Full-Scale Risk Assessment of Coking Plant Soil Co-Contaminated with Polycyclic Aromatic Hydrocarbons and Heavy Metals,21,98.88,21
merged_std33,group:Source,The Research of Nanoparticle and Microparticle Hydroxyapatite Amendment in Multiple Heavy Metals Contaminated Soil Remediation,1,97.36,1
merged_std33,group:Source,"The accumulation of heavy metals in agricultural land and the associated potential ecological risks in shenzhen, china",10,97.22,10
merged_std33,group:Source,"The application of urban anthropogenic background to pollution evaluation and source identification of soil contaminants in Macau, China",5,95.97,5
merged_std33,group:Source,"The characteristics of polycyclic aromatic hydrocarbons and heavy metals in water and sediment of dajiuhu subalpine wetland, shennongjia, central China, 2018–2020: Insights for sources, sediment-water exchange, and ecological risk",6,97.57,6
merged_std33,group:Source,The combined effect of decabromodiphenyl ether (BDE-209)  and copper (Cu) on soil enzyme activities and microbial community structure,4,97.95,4
merged_std33,group:Source,"The concentrations and sources of PAHs and PCBs in soil from an oil field and estuary in the Yellow River Delta, China",4,96.31,4
merged_std33,group:Source,The detoxification mechanisms of low-accumulating and non-low-accumulating medicinal plants under Cd and Pb stress,5,98.19,5
merged_std33,group:Source,The dissipation and risk alleviation mechanism of PAHs and nitrogen in constructed wetlands: The role of submerged macrophytes and their biofilms-leaves,10,97.91,10
merged_std33,group:Source,"The effect of combined pollution by PAHs and heavy metals on the topsoil microbial communities of Spolic Technosols of the lake Atamanskoe, Southern Russia",28,97.64,28
merged_std33,group:Source,The effectiveness of nanobiochar for reducing phytotoxicity and improving soil remediation in cadmium-contaminated soil,1,97.36,1
merged_std33,group:Source,The effects of pollution by multiple metals derived from long-term smelting activities on soil mite communities in arable soils under different land use types in East China,4,97.36,4
merged_std33,group:Source,The influence of e-waste recycling on the molecular ecological network of soil microbial communities in Pakistan and China,5,96.66,5
merged_std33,group:Source,The regulating effects and mechanism of biochar and maifanite on copper and cadmium in a polluted soil-Lolium perenne L. system,5,97.69,5
merged_std33,group:Source,The remediation of chromium (VI)-contaminated soils using microbial fuel cells,2,97.08,2
merged_std33,group:Source,The responding and ecological contribution of biofilm-leaves of submerged macrophytes on phenanthrene dissipation in sediments,11,97.91,11
merged_std33,group:Source,The role of artificial root exudate components in facilitating the degradation of pyrene in soil,1,97.36,1
merged_std33,group:Source,The significance of environmentally bioavailable antimicrobials in driving antimicrobial resistance in soils,4,97.77,4
merged_std33,group:Source,"The spatial distribution and accumulation characteristics of heavy metals in steppe soils around three mining areas in Xilinhot in Inner Mongolia, China",15,96.12,15
merged_std33,group:Source,"The spatial distribution and source apportionment of heavy metals in soil of Shizuishan, China",2,96.73,2
merged_std33,group:Source,"The spatial distribution of heavy metal contamination, microbial communities, and resistance genes in agricultural soil near a manganese mine in China",4,97.04,4
merged_std33,group:Source,"The spatial distribution, contamination, and ecological risk assessment of heavy metals of farmland soils in karashahar-baghrash oasis, northwest china",1,95.83,1
merged_std33,group:Source,Thermal desorption experiment of polycyclic aromatic hydrocarbons (PAHs) contaminated soil used as cement raw meal,3,96.94,3
merged_std33,group:Source,Thermal desorption of PCBs from contaminated soil with copper dichloride,5,98.0,5
merged_std33,group:Source,Three-dimensional distribution characteristics of multiple pollutants in the soil at a steelworks mega-site based on multi-source information,2,97.5,2
merged_std33,group:Source,Three-dimensional spatial distribution of elemental lead (Pb) stress in vegetation within the Yueliangbao gold mining area,1,97.5,1
merged_std33,group:Source,Tibet_ForestSoil_OCP_PCB,15,96.8,15
merged_std33,group:Source,Tibet_LhasaValley_HM,65,96.94,65
merged_std33,group:Source,Tibet_Plateau_PAH_OCP_Background,25,97.08,25
merged_std33,group:Source,Topsoil dichlorodiphenyltrichloroethane and polychlorinated biphenyl concentrations and sources along an urban-rural gradient in the Yellow River Delta,2,95.69,2
merged_std33,group:Source,Toxic Metal Pollution and Ecological Risk Assessment in Sediments of Water Reservoirs in Southeast China,2,97.08,2
merged_std33,group:Source,"Toxic chemicals from uncontrolled e-waste recycling: Exposure, body burden, health impact",3,98.28,3
merged_std33,group:Source,"Toxic heavy metal contamination and risk assessment of street dust in small towns of Shanghai suburban area, china",4,97.32,4
merged_std33,group:Source,"Trace Elements Contamination and Human Health Risk Assessment in Drinking Water from the Agricultural and Pastoral Areas of Bay County, Xinjiang, China",6,97.36,6
merged_std33,group:Source,Trace Elements in Soils and Selected Agricultural Plants in the Tongling Mining Area of China,1,97.5,1
merged_std33,group:Source,"Trace Metal Pollution in Topsoil Surrounding the Xiangtan Manganese Mine Area (South-Central China): Source Identification, Spatial Distribution and Assessment of Potential Ecological Risks",1,97.08,1
merged_std33,group:Source,"Trace elements in sub-alpine forest soils on the eastern edge of the Tibetan Plateau, China",3,96.01,3
merged_std33,group:Source,"Trace metals, polycyclic aromatic hydrocarbons and polychlorinated biphenyls in the surface sediments from Sanya River, China: Distribution, sources and ecological risk",4,98.19,4
merged_std33,group:Source,Tracing sources of pollution in soils from the jinding Pb–Zn mining district in China using cadmium and lead isotopes,15,97.91,15
merged_std33,group:Source,"Transfer of heavy metals (Cd, Pb, Cu and Zn) from roadside soil to ornamental plants in Nanjing, China",1,98.19,1
merged_std33,group:Source,Treatment of PAHs contaminated soil in abandoned industrial site using combined method of improved in situ capping and electrokinetic enhanced-bioremedeiation,1,97.08,1
merged_std33,group:Source,Treatment of PAHs contaminated soil in abandoned industrial site using combined method of improved in situ capping and electrokinetic enhanced-bioremediation,11,98.27,11
merged_std33,group:Source,"Tropospheric ozone and cadmium do not have interactive effects on growth, photosynthesis and mineral nutrients of Catalpa ovata seedlings in the urban areas of Northeast China",3,97.22,3
merged_std33,group:Source,Uncertainty assessment of mapping mercury contaminated soils of a rapidly industrializing city in the Yangtze River Delta of China using sequential indicator co-simulation,1,97.77,1
merged_std33,group:Source,Uncovering soil heavy metal pollution hotspots and influencing mechanisms through machine learning and spatial analysis,4,97.08,4
merged_std33,group:Source,Unknown,1,97.77,1
merged_std33,group:Source,Unknown (Supplementary Data only - no paper title available),1,97.36,1
merged_std33,group:Source,Unknown paper (text from Table S2 of extracted document),1,97.77,1
merged_std33,group:Source,Unlocking Soil Selenium: Indigenous Microorganisms Facilitate Speciation Shifts to Enhance Plant Bioavailability,6,97.77,6
merged_std33,group:Source,"Unraveling the role of dark septate endophyte (DSE) colonizing maize (Zea mays) under cadmium stress: physiological, cytological and genic aspects",6,98.19,6
merged_std33,group:Source,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,16,97.31,16
merged_std33,group:Source,"Uptake, transportation, and accumulation of C60 fullerene and heavy metal ions (Cd, Cu, and Pb) in rice plants grown in an agricultural soil",10,97.77,10
merged_std33,group:Source,"Urban-rural inequality in soil heavy metal health risks: Insights from Baoding, China",2,96.94,2
merged_std33,group:Source,Urbanization alters soil trace metal enrichment and health risks in the black soil Region of Northeast China,1,95.83,1
merged_std33,group:Source,"Urbanization-Related Changes Over the Last 20 Years in Occurrence, Sources and Human Health Risks of Soil PAHs in Rural Tianjin, China",12,97.4,12
merged_std33,group:Source,"Urbanization-related changes over the last 20 years in occurrence, sources and human health risks of soil PAHs in rural Tianjin, China",4,96.38,4
