ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,id_DOI,id_Source,split_source,is_synthetic
38229,10.1007/s11356-016-8028-8,p8_10.1007_s11356-016-8028-8,2016.0,0.24,0.4,,5.87,37.8,,0.71,,0,0,10.1007/s11356-016-8028-8,p8_10.1007_s11356-016-8028-8,real_model_ready,False
38230,10.1007/s11356-016-8028-8,p8_10.1007_s11356-016-8028-8,2016.0,0.12,0.12,,4.23,41.09,,0.43,,0,0,10.1007/s11356-016-8028-8,p8_10.1007_s11356-016-8028-8,real_model_ready,False
38272,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,2015.0,84.6,,,29.3,768.0,,,,2,1,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,real_model_ready,False
38273,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,2015.0,22.8,,,29.2,124.0,,,,1,1,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,real_model_ready,False
38274,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,2015.0,1.12,,,82.8,178.0,,,,1,1,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,real_model_ready,False
38275,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,2015.0,0.43,,,78.1,96.4,,,,1,1,10.1007/s11368-015-1090-x,p8_10.1007_s11368-015-1090-x,real_model_ready,False
38301,10.1007/s11631-008-0036-z,p8_10.1007_s11631-008-0036-z,2008.0,,,,,,26.0,82.0,,0,0,10.1007/s11631-008-0036-z,p8_10.1007_s11631-008-0036-z,real_model_ready,False
38310,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,0.023,,,20.81,62.79,,72.41,,0,0,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38311,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,0.021,,,23.05,62.48,,70.92,,0,0,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38312,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,0.011,,,55.12,71.52,,74.13,,0,0,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38313,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,2.0,,,32.61,93.58,,82.0,,1,1,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38314,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,2.212,,,35.01,86.97,,100.03,,1,1,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38315,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,1.531,,,31.69,101.1,,87.31,,1,1,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38316,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,0.613,,,26.57,63.47,,51.93,,1,1,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38317,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,0.442,,,11.25,39.4,,40.32,,1,1,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38318,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,0.217,,,10.86,36.02,,36.07,,0,0,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38319,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,2002.0,,,,28.09,95.4,,,,0,0,10.1007/s11769-002-0013-0,p8_10.1007_s11769-002-0013-0,real_model_ready,False
38408,10.1007/s12665-021-09887-x/LibGen,p8_10.1007_s12665-021-09887-x_LibGen,2021.0,0.41,41.71,18.96,22.72,79.69,,109.39,0.05,1,1,10.1007/s12665-021-09887-x/LibGen,p8_10.1007_s12665-021-09887-x_LibGen,real_model_ready,False
38409,10.1007/s12665-021-09887-x/LibGen,p8_10.1007_s12665-021-09887-x_LibGen,2021.0,0.11,26.69,7.99,19.73,65.02,,32.93,0.03,0,0,10.1007/s12665-021-09887-x/LibGen,p8_10.1007_s12665-021-09887-x_LibGen,real_model_ready,False
38781,10.1016/j.chemosphere.2021.130599,Rapid monitoring of heavy metal pollution in lake water using nitrogen and phosphorus nutrients and physicochemical indicators by support vector machine,,,6.18,18.52,17.07,45.11,26.45,,,0,0,10.1016/j.chemosphere.2021.130599,Rapid monitoring of heavy metal pollution in lake water using nitrogen and phosphorus nutrients and physicochemical indicators by support vector machine,real_model_ready,False
38900,10.1016/j.ecolind.2024.112801,Risk assessment and source apportionment of heavy metals in the soil–water-grain system in a typical area of the central Qinghai–Tibet Plateau,2024.0,0.236,82.449,18.766,,,,53.837,0.029,1,1,10.1016/j.ecolind.2024.112801,Risk assessment and source apportionment of heavy metals in the soil–water-grain system in a typical area of the central Qinghai–Tibet Plateau,real_model_ready,False
38930,10.1016/j.envint.2023.108019,Heavy metal pollution in Mongolian-Manchurian grassland soil and effect of long-range dust transport by wind,2023.0,,10.44,8.67,8.46,,14.05,24.45,,0,0,10.1016/j.envint.2023.108019,Heavy metal pollution in Mongolian-Manchurian grassland soil and effect of long-range dust transport by wind,real_model_ready,False
39091,10.1016/j.gecco.2022.e02073,"Spatial distribution, source identification, and risk assessment of heavy metals in the cultivated soil of the Qinghai–Tibet Plateau region: Case study on Huzhu County",2022.0,0.24,23.7,12.2,,,,70.8,0.08,0,0,10.1016/j.gecco.2022.e02073,"Spatial distribution, source identification, and risk assessment of heavy metals in the cultivated soil of the Qinghai–Tibet Plateau region: Case study on Huzhu County",real_model_ready,False
39092,10.1016/j.gecco.2022.e02073,"Spatial distribution, source identification, and risk assessment of heavy metals in the cultivated soil of the Qinghai–Tibet Plateau region: Case study on Huzhu County",2022.0,0.14,20.9,14.0,,,,70.1,0.02,0,0,10.1016/j.gecco.2022.e02073,"Spatial distribution, source identification, and risk assessment of heavy metals in the cultivated soil of the Qinghai–Tibet Plateau region: Case study on Huzhu County",real_model_ready,False
39380,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,1.4333333333333331,,,50.1275,118.85338624338628,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39381,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,1.5225000000000002,,,48.1125,122.55830687830688,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39382,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,0.9483333333333333,,,47.815,120.77735449735452,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39383,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,35.5775,,,51.29583333333334,135.1437037037037,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39384,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,16.6,,,52.215833333333336,122.49084656084656,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39385,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,31.6925,,,50.99333333333333,119.53338624338627,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39386,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,202.95416666666665,,,47.72416666666667,121.38179894179896,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39387,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,266.4633333333333,,,48.66416666666667,121.00132275132276,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39388,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,55.6225,,,52.726666666666674,120.6721164021164,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39389,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,2.2075,,,52.80416666666667,120.33391534391536,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39390,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,0.9833333333333332,,,47.99833333333334,117.37015873015876,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39391,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,0.8,,,51.68416666666667,116.8808465608466,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39392,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,36.905,,,48.35583333333333,116.29169312169314,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39393,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,28.676666666666673,,,48.60583333333334,122.18952380952382,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39394,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,30.545833333333334,,,54.8725,126.35317460317462,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39395,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,171.0625,,,47.5825,116.125291005291,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39396,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,132.64,,,49.020833333333336,119.29232804232804,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39397,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,,255.435,,,48.63333333333333,123.49915343915345,,,,1,1,10.1016/j.scitotenv.2019.135307/mmc1,p8_10.1016_j.scitotenv.2019.135307_mmc1,real_model_ready,False
39513,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,0.72,23.0,,,,,,,1,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39514,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.85,334.39,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39515,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.6934,332.18,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39516,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,4.0109,330.5,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39517,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.2568,322.75,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39518,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.4779,319.82,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39519,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.5037,303.19,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39520,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.51,318.65,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39521,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.4778,320.79,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39522,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.9744,318.08,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39523,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,2.847,327.4,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39524,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.124,321.5,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39525,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.281,327.6,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39526,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.138,335.8,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39527,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.132,322.1,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39528,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.096,318.5,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39529,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.222,328.4,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39530,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.078,316.6,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39531,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,2011.0,3.216,327.4,,,,,,,2,1,10.1016/S1671-2927(11)60004-7,The Effect of Planting Oilseed Rape and Compost Application on Heavy Metal Forms in Soil and Cd and Pb Uptake in Rice,real_model_ready,False
39960,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",2017.0,0.29,29.68,7.6,31.61,76.53,23.89,50.32,1.53,1,1,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",real_model_ready,False
39961,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",2017.0,0.28,24.44,7.87,28.88,73.08,23.76,51.68,0.43,0,0,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",real_model_ready,False
39962,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",2017.0,0.33,21.42,7.2,27.36,71.16,22.93,48.33,0.45,1,1,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",real_model_ready,False
39963,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",2017.0,0.28,26.52,7.42,32.57,76.78,24.35,50.26,0.82,1,1,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",real_model_ready,False
39964,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",2017.0,0.25,44.29,8.02,37.84,84.87,24.91,52.02,3.82,1,1,10.1080/09064710.2017.1395474,"Heavy metal contamination in green space soils of Beijing, China",real_model_ready,False
40899,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,311.0,,285.0,529.0,165.0,193.0,,4,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40900,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,333.0,,258.0,438.0,135.0,168.0,,4,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40901,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,203.0,,182.0,384.0,96.0,133.0,,4,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40902,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,107.0,,96.0,241.0,67.0,87.0,,3,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40903,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,572.0,,614.0,4450.0,114.0,227.0,,4,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40904,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,686.0,,961.0,8503.0,184.0,251.0,,5,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40905,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,40.0,,86.0,145.0,61.0,80.0,,1,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40906,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,75.0,,125.0,207.0,74.0,99.0,,2,1,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
40907,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,2009.0,,14.0,,74.0,113.0,51.0,76.0,,0,0,10.1080/15320380802660263,Risk Assessment of Heavy Metals in Street Dust Particles to a Stream Network,real_model_ready,False
41174,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,2011.0,0.154,,,0.07,0.45,,,,0,0,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,real_model_ready,False
41175,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,2011.0,,,,50.0,,,,,0,0,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,real_model_ready,False
41176,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,2011.0,,,,100.0,,,,,0,0,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,real_model_ready,False
41177,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,2011.0,,,,150.0,,,,,0,0,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,real_model_ready,False
41178,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,2011.0,,,,200.0,,,,,1,1,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,real_model_ready,False
41179,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,2011.0,,,,250.0,,,,,1,1,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,real_model_ready,False
41180,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,2011.0,,,,300.0,,,,,1,1,10.1080/15320383.2011.620048,Effects of Copper Contamination on Rumex K-1 Response,real_model_ready,False
41181,10.1080/15320383.2011.620050,"Assessment of Soil Arsenic, Chromium, Mercury, and Lead at an Agricultural Landscape Scale",2011.0,,33.13,6.26,,,,52.9,0.066,0,0,10.1080/15320383.2011.620050,"Assessment of Soil Arsenic, Chromium, Mercury, and Lead at an Agricultural Landscape Scale",real_model_ready,False
41182,10.1080/15320383.2011.620050,"Assessment of Soil Arsenic, Chromium, Mercury, and Lead at an Agricultural Landscape Scale",2011.0,,34.67,6.37,,,,52.52,0.061,0,0,10.1080/15320383.2011.620050,"Assessment of Soil Arsenic, Chromium, Mercury, and Lead at an Agricultural Landscape Scale",real_model_ready,False
41183,10.1080/15320383.2011.620050,"Assessment of Soil Arsenic, Chromium, Mercury, and Lead at an Agricultural Landscape Scale",2011.0,,32.06,6.19,,,,53.16,0.07,0,0,10.1080/15320383.2011.620050,"Assessment of Soil Arsenic, Chromium, Mercury, and Lead at an Agricultural Landscape Scale",real_model_ready,False
41412,10.1080/15320383.2013.772092,Mercury (II) Adsorption on Three Contrasting Chinese Soils Treated with Two Sources of Dissolved Organic Matter: I. Langmuir and Freundlich Isotherm Evaluation,2014.0,,,,,,,,0.637,1,1,10.1080/15320383.2013.772092,Mercury (II) Adsorption on Three Contrasting Chinese Soils Treated with Two Sources of Dissolved Organic Matter: I. Langmuir and Freundlich Isotherm Evaluation,real_model_ready,False
41413,10.1080/15320383.2013.772092,Mercury (II) Adsorption on Three Contrasting Chinese Soils Treated with Two Sources of Dissolved Organic Matter: I. Langmuir and Freundlich Isotherm Evaluation,2014.0,,,,,,,,0.261,0,0,10.1080/15320383.2013.772092,Mercury (II) Adsorption on Three Contrasting Chinese Soils Treated with Two Sources of Dissolved Organic Matter: I. Langmuir and Freundlich Isotherm Evaluation,real_model_ready,False
41414,10.1080/15320383.2013.772092,Mercury (II) Adsorption on Three Contrasting Chinese Soils Treated with Two Sources of Dissolved Organic Matter: I. Langmuir and Freundlich Isotherm Evaluation,2014.0,,,,,,,,0.827,1,1,10.1080/15320383.2013.772092,Mercury (II) Adsorption on Three Contrasting Chinese Soils Treated with Two Sources of Dissolved Organic Matter: I. Langmuir and Freundlich Isotherm Evaluation,real_model_ready,False
41752,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",2020.0,,,,36.45,71.23,,,,0,0,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",real_model_ready,False
41753,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",2020.0,,,,44.04,98.9,,,,0,0,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",real_model_ready,False
41754,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",2020.0,,,,49.73,120.02,,,,0,0,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",real_model_ready,False
41755,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",2020.0,,,,46.56,105.57,,,,0,0,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",real_model_ready,False
41756,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",2020.0,,,,65.21,115.16,,,,0,0,10.1080/15320383.2019.1670135,"Speciation, Transformation, and Accumulation of Manure-derived Cu and Zn in the Soil–Rice System",real_model_ready,False
42700,10.1371/journal.pone.0241398/CrossrefPage,p8_10.1371_journal.pone.0241398_CrossrefPage,2020.0,,205.98,11.4,46.27,140.88,69.54,,0.81,3,1,10.1371/journal.pone.0241398/CrossrefPage,p8_10.1371_journal.pone.0241398_CrossrefPage,real_model_ready,False
42701,10.1371/journal.pone.0346565,Urbanization alters soil trace metal enrichment and health risks in the black soil Region of Northeast China,2026.0,0.11,25.96,7.72,13.25,59.48,16.2,27.54,0.02,0,0,10.1371/journal.pone.0346565,Urbanization alters soil trace metal enrichment and health risks in the black soil Region of Northeast China,real_model_ready,False
