view,column,role,evidence_level,include,missing_strategy,note
hm_op,measured_SumHCHs_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumHCHs_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumHCHs_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumHCHs_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumHMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumHMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumLMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumLMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumMMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumMMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumOCP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumOCP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumOPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumOPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumPBDE_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumPBDE_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumPBDE_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumPBDE_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumPCB_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumPCB_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumPCB_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumPCB_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_Sum_PAH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_Sum_PAH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_Sum_PAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_Sum_PAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_Sum_PAH_range_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_Sum_PAH_range_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_Sum_PAH_range_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_Sum_PAH_range_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_Sum_PCB_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_Sum_PCB_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_SumcPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_SumcPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_TPH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_TPH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_TPH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_TPH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_TPHs_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_TPHs_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_TotalOCP_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_TotalOCP_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_TotalPCB_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_TotalPCB_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_Tph_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_Tph_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_c_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_c_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_o_p_DDD_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_o_p_DDD_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_o_p_DDE_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_o_p_DDE_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_o_p_DDT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_o_p_DDT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_p_p_DDD_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_p_p_DDD_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_p_p_DDE_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_p_p_DDE_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,measured_p_p_DDT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
hm_op,missing_p_p_DDT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,row_uid,id,MEASURED,Y,keep,
risk,dataset_view,metadata,DERIVED,Y,keep,
risk,source_dataset,metadata,DERIVED,Y,keep,
risk,source_file_sha256,metadata,DERIVED,Y,keep,
risk,is_synthetic,metadata,DERIVED,Y,keep,
risk,evidence_level,metadata,DERIVED,Y,keep,
risk,simulation_batch_id,metadata,DERIVED,Y,keep,
risk,generation_rule_version,metadata,DERIVED,Y,keep,
risk,id_DOI,id,MEASURED,Y,keep,
risk,id_Source,id,MEASURED,Y,keep,
risk,id_SampleID,id,MEASURED,Y,keep,
risk,covariate_Province,covariate,MEASURED,Y,keep,
risk,covariate_City,covariate,MEASURED,Y,keep,
risk,covariate_Region,covariate,MEASURED,Y,keep,
risk,covariate_Latitude,covariate,MEASURED,Y,keep,
risk,covariate_Longitude,covariate,MEASURED,Y,keep,
risk,covariate_LandUse,covariate,MEASURED,Y,keep,
risk,covariate_Pollution_Type,covariate,MEASURED,Y,keep,
risk,covariate_SamplingYear,covariate,MEASURED,Y,keep,
risk,covariate_Year,covariate,MEASURED,Y,keep,
risk,covariate_Country,covariate,MEASURED,Y,keep,
risk,covariate_pH_merged,covariate,MEASURED,Y,keep,
risk,covariate_SoilpH,covariate,MEASURED,Y,keep,
risk,covariate_pH,covariate,MEASURED,Y,keep,
risk,covariate_OC_pct,covariate,MEASURED,Y,keep,
risk,covariate_SoilBD_gcm3,covariate,MEASURED,Y,keep,
risk,covariate_CEC_cmolkg,covariate,MEASURED,Y,keep,
risk,covariate_Sand_pct,covariate,MEASURED,Y,keep,
risk,covariate_Silt_pct,covariate,MEASURED,Y,keep,
risk,covariate_Clay_pct,covariate,MEASURED,Y,keep,
risk,covariate_SoilTexture,covariate,MEASURED,Y,keep,
risk,covariate_SoilType,covariate,MEASURED,Y,keep,
risk,covariate_Province_std,covariate,MEASURED,Y,keep,
risk,covariate_LandUse_std,covariate,MEASURED,Y,keep,
risk,covariate_Pollution_Type_std,covariate,MEASURED,Y,keep,
risk,measured_Cd_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Cd_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Pb_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Pb_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_As_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_As_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Cu_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Cu_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Zn_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Zn_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Ni_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Ni_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Cr_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Cr_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Hg_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Hg_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_1-ClPyr_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_1-ClPyr_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_2MANT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_2MANT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,"measured_3,9-Cl2Phe_ngg",measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,"missing_3,9-Cl2Phe_ngg",missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_3-ClFlu_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_3-ClFlu_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_6-ClBaP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_6-ClBaP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_7-ClBaA_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_7-ClBaA_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_7MBaP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_7MBaP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_8-ClFlu_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_8-ClFlu_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,"measured_9,10-Cl2Ant_1,9-Cl2Phe_ngg",measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,"missing_9,10-Cl2Ant_1,9-Cl2Phe_ngg",missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,"measured_9,10-Cl2Phe_ngg",measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,"missing_9,10-Cl2Phe_ngg",missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_9-ClAnt_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_9-ClAnt_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_9-ClPhe_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_9-ClPhe_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_ANAPs_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_ANAPs_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_APHEs_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_APHEs_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_A_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_A_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Ant_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Ant_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Ant_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Ant_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_AntiDP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_AntiDP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_B_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_B_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_BaA_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_BaA_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_BaA_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_BaA_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_BaP_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_BaP_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_BaP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_BaP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_BaPeq_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_BaPeq_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Benz_a_anthracene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Benz_a_anthracene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,measured_Benz_a_pyrene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
risk,missing_Benz_a_pyrene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
